time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,Dc_2,ApzUpper_2,Turtle_2,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_Dc_2,rank_ÕÇµø·ù,rank_Õñ·ù,rank_sum,rank
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,16140426.0,29769934.1718,-0.0423742519812389,0.11995249406175781,0,1,0.12025110942742731,0.0,-0.8659369540441892,43,71,0.37719298245614036,20.0,2.0,3.0,25.0,1.0
2022-04-01 11:59:00,1.5574,1.675,1.3,1.3503,BAKE-USDT,563783706.0,820702042.9636,-0.13308936825885975,0.24078592526004883,0,1,0.4435610343192677,0.9999999917968859,0.0,61,86,0.41496598639455784,1.0,1.0,6.0,8.0,1.0
2021-06-18 23:59:00,21.672,21.756,18.713,19.675,BAL-USDT,599616.2,11863224.997,-0.09206275957544996,0.1404115909929863,0,1,0.18077530684165746,0.9999999990390204,-1.6708542573630318,1,112,0.008849557522123894,4.0,2.0,2.0,8.0,1.0
2022-04-09 23:59:00,20.573,20.668000000000003,18.126,18.361,BAL-USDT,4225096.9,80096678.5749,-0.10773641753328811,0.12356000583288784,0,1,0.16714697406340046,0.9999999984963305,-2.653900671575868,123,25,0.831081081081081,2.0,1.0,2.0,5.0,1.0
2021-04-15 23:59:00,23.2066,23.3555,20.6371,20.9256,BAND-USDT,8951720.5,195895492.02083,-0.09829100342144059,0.11713908974171136,0,1,0.2846648031713657,0.999999998304712,0.0,78,29,0.7289719626168224,4.0,1.0,13.0,18.0,1.0
2022-02-12 23:59:00,4.7512,4.8301,4.1825,4.2603,BAND-USDT,56000971.3,253958422.57006,-0.10364198699741223,0.13630240781276304,0,1,0.25276111299998905,0.9999999653616422,0.0,69,75,0.4791666666666667,2.0,1.0,3.0,6.0,1.0
2022-02-14 23:59:00,4.4216,4.4456,4.0996,4.2038,BAND-USDT,17311394.5,74364488.10675,-0.04925818708159935,0.07825221639225623,0,1,0.14516395181631733,0.0,0.0,136,6,0.9577464788732394,2.0,1.0,15.0,18.0,1.0
2022-02-15 23:59:00,4.5772,4.7231,4.4391,4.6304,BAND-USDT,9851605.9,45183681.34902,0.01142395316834488,0.062046666084068815,1,0,0.12632526730444557,0.0,0.1394666629475551,133,9,0.9366197183098591,13.0,37.0,11.0,61.0,1.0
2022-02-17 23:59:00,4.8874,4.9258,4.3359,4.4359,BAND-USDT,21583186.9,100040853.66879,-0.09238040676024062,0.12069812170069977,0,1,0.21477905528507177,0.9999999883797723,-0.23766446716928377,1,141,0.007042253521126761,1.0,6.0,4.0,11.0,1.0
2021-10-31 11:59:00,1.2442,1.449,1.0407,1.0433,BAT-USDT,294820055.0,367649431.09319,-0.16153660692758987,0.3281626748111237,0,1,0.5366525971229218,0.9999999945974402,0.0,49,87,0.3602941176470588,5.0,1.0,6.0,12.0,1.0
2021-11-09 11:59:00,1.2764,1.3853,1.1982,1.236,BAT-USDT,314504286.7,403910564.12282,-0.031727379553466495,0.14658414290191166,0,1,0.3395397931180072,0.9999999903105043,0.0,61,75,0.4485294117647059,2.0,16.0,4.0,22.0,1.0
2022-05-14 23:59:00,195.81,236.9,186.3,208.66,BCH-USDT,796088.1140000001,170163158.79134,0.06540719938728623,0.25841376844900665,1,0,0.23913043478260865,0.9999999999588812,0.0,149,1,0.9933333333333333,11.0,42.0,5.0,58.0,1.0
2021-01-23 11:59:00,1.70358,1.8566,1.6425900000000002,1.67163,BEL-USDT,8218773.0,14563437.59537,-0.019744326511464294,0.12562368658941747,0,1,0.21247691116010248,0.9999999386052847,0.0,41,40,0.5061728395061729,3.0,14.0,19.0,36.0,1.0
2021-01-28 23:59:00,1.67035,1.74988,1.54685,1.54882,BEL-USDT,6211923.0,10215271.38634,-0.0728571172023249,0.12154937587930675,0,1,0.32055050046954076,0.0,0.0,47,37,0.5595238095238095,6.0,3.0,18.0,27.0,1.0
2021-03-07 11:59:00,2.87017,3.03399,2.73,2.7448,BEL-USDT,7719999.0,21987481.49075,-0.044432762504221124,0.10591358700007324,0,1,0.15384724600899802,0.9999999873326426,0.0,85,7,0.9239130434782609,17.0,1.0,13.0,31.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0.167124542124542,0,1,0.22739480752014313,0.999999992187253,0.0,25,86,0.22522522522522523,3.0,1.0,1.0,5.0,1.0
2021-10-14 23:59:00,3.2849,3.4878,2.803,2.8559,BEL-USDT,158913777.0,493967150.5735,-0.1305446463908424,0.20846905537459287,0,1,0.4869132710735466,0.9999999958604225,0.0,28,105,0.21052631578947367,1.0,1.0,1.0,3.0,1.0
2021-12-04 11:59:00,2.5016,2.566,1.4673,1.7857,BEL-USDT,67184610.0,140492754.6009,-0.2857771378289736,0.4391989126958746,0,1,0.671766090341269,0.9999999981285134,-1.1403100480540034,0,138,0.0,1.0,4.0,7.0,12.0,1.0
2021-12-19 23:59:00,1.5144,1.5779,1.4488,1.452,BEL-USDT,26285838.0,40080693.7203,-0.04139433551198257,0.08524828314844163,0,1,0.08779067844265821,0.9999999635606427,0.0,25,113,0.18115942028985507,17.0,4.0,11.0,32.0,1.0
2022-02-04 23:59:00,0.9287,1.0141,0.9076,0.9776,BEL-USDT,18706459.0,18069418.5143,0.05231431646932183,0.11467642941746532,1,0,0.15582482993197272,0.9999999831062518,0.7352495105522668,140,2,0.9859154929577465,7.0,53.0,14.0,74.0,1.0
2022-03-03 11:59:00,0.9161,0.9319,0.8646,0.8746,BEL-USDT,9183281.0,8195049.0844,-0.04519650655021834,0.07346359567732771,0,1,0.10457086484708969,0.0,-0.4626435452173729,36,107,0.2517482517482518,13.0,2.0,13.0,28.0,1.0
2022-05-30 23:59:00,1.1602,1.2048,0.9621,1.0111,BEL-USDT,716378132.0,778298228.3371,-0.1285874342842368,0.2091880710222377,0,1,0.39076654251161086,0.0,0.0,151,6,0.9617834394904459,3.0,1.0,5.0,9.0,1.0
2022-05-31 23:59:00,0.8836,0.9589,0.8235,0.8581,BEL-USDT,273261199.0,240985915.7185,-0.028969107163064445,0.15323675871435033,0,1,0.22282168869705965,0.0,-0.0925858917690458,50,108,0.31645569620253167,10.0,19.0,10.0,39.0,1.0
2022-06-04 11:59:00,1.0647,1.065,0.893,0.9134,BEL-USDT,483582904.0,462807780.5545,-0.1421057574903729,0.1615478538555461,0,1,0.21889803041635505,0.9999999619293963,0.0,75,85,0.46875,3.0,1.0,2.0,6.0,1.0
2022-06-04 23:59:00,0.9134,0.9286,0.8442,0.8535,BEL-USDT,234436452.0,206276069.8255,-0.06557915480621845,0.09240201445149993,0,1,0.23130106851037086,0.0,-0.39590215493045877,134,26,0.8375,1.0,1.0,6.0,8.0,1.0
2022-06-07 11:59:00,1.0534,1.0752,0.8816,0.8839,BEL-USDT,419398855.0,399947714.1409,-0.16106681852695526,0.1837858363394721,0,1,0.24679327831361225,0.9999999265658563,0.0,6,154,0.0375,2.0,1.0,1.0,4.0,1.0
2022-06-23 23:59:00,1.0225,1.0358,0.923,0.9936,BEL-USDT,323650835.0,316798161.8693,-0.028264058679706494,0.11031784841075797,0,1,0.33961849266120614,0.9999999346800327,0.0,136,27,0.8343558282208589,2.0,2.0,9.0,13.0,1.0
2022-06-27 11:59:00,0.98,1.0152,0.9272,0.9485,BEL-USDT,73813982.0,71195977.8866,-0.03214285714285714,0.08979591836734702,0,1,0.10994492362049268,0.0,0.0,156,7,0.9570552147239264,76.0,2.0,21.0,99.0,1.0
2022-06-29 11:59:00,0.987,1.0739,0.9072,0.9261,BEL-USDT,127526131.0,125742189.5055,-0.0617971836693344,0.16889564336372853,0,1,0.1821691643383288,0.9999999864501888,0.0,49,115,0.29878048780487804,6.0,1.0,5.0,12.0,1.0
2021-02-17 23:59:00,0.2492,0.26493,0.23423,0.23756,BLZ-USDT,74682451.0,18661243.64141,-0.046020399967874104,0.12319422150882826,0,1,0.20834809427553297,0.0,0.0,68,17,0.8,17.0,2.0,15.0,34.0,1.0
2021-03-11 23:59:00,0.46202,0.528,0.38658,0.38909,BLZ-USDT,262452841.0,119520219.33416,-0.15775916185033656,0.306090645426605,0,1,0.3092567079971135,0.9999999857145453,0.0,65,28,0.6989247311827957,6.0,1.0,5.0,12.0,1.0
2021-03-12 23:59:00,0.40081,0.41107,0.34438,0.35257,BLZ-USDT,126482086.0,47785592.035000004,-0.11905951726550379,0.16638806417005556,0,1,0.2482769144688318,0.0,-0.5007540791506816,19,75,0.20212765957446807,10.0,1.0,14.0,25.0,1.0
2021-04-08 23:59:00,0.5909,0.6087,0.551,0.55191,BLZ-USDT,115466844.0,67393671.96746,-0.06501888902065078,0.09764765611778639,0,1,0.21695377482841677,0.0,0.0,95,10,0.9047619047619048,5.0,1.0,17.0,23.0,1.0
2021-11-16 23:59:00,0.37988,0.3945,0.31609,0.32579,BLZ-USDT,427636995.0,150938806.35369,-0.14227417528894504,0.20640728651153006,0,1,0.2723546130301706,0.9999999518857318,-1.1527730102145746,37,100,0.27007299270072993,3.0,1.0,4.0,8.0,1.0
2021-11-23 11:59:00,0.37219,0.3873,0.35274,0.35417,BLZ-USDT,161761955.0,59695332.17048,-0.048416131545716,0.0928557994572664,0,1,0.17917879900409328,0.9999994678913278,0.0,53,84,0.38686131386861317,8.0,5.0,26.0,39.0,1.0
2021-12-09 11:59:00,0.36315,0.38125,0.31262,0.31663,BLZ-USDT,862073121.0,296133831.9518,-0.1279812723767556,0.18898526779567665,0,1,0.43749135134304035,0.9999998428762225,0.0,17,121,0.12318840579710146,1.0,1.0,1.0,3.0,1.0
2022-02-05 11:59:00,0.16976,0.17857,0.16601,0.1708,BLZ-USDT,492231013.0,84657926.30444,0.005119755193314868,0.07398680490103685,1,0,0.22815609695230382,0.9999996156706905,0.025656141062772017,133,9,0.9366197183098591,4.0,12.0,44.0,60.0,1.0
2022-02-18 11:59:00,0.21398,0.21402,0.20009,0.20157,BLZ-USDT,259562217.0,53673155.08919,-0.05773186237845873,0.06509954201327225,0,1,0.19450021430666162,0.0,-0.47849652131091136,82,60,0.5774647887323944,1.0,1.0,20.0,22.0,1.0
2022-03-12 23:59:00,0.1386099999999999,0.14742,0.13258,0.1328,BLZ-USDT,165765498.0,22955617.13766,-0.0414320773783744,0.10706298246879736,0,1,0.10599999999999993,0.9999997021880583,-0.7321419232883716,19,125,0.13194444444444445,7.0,5.0,2.0,14.0,1.0
2022-06-10 23:59:00,0.18631,0.2074,0.16452,0.16692,BLZ-USDT,2217527547.0,411617389.3744,-0.1044103444575597,0.23015404433471096,0,1,0.23383057784479516,0.9999999291562017,-0.27606539274400443,4,159,0.024539877300613498,4.0,6.0,3.0,13.0,1.0
2022-06-15 11:59:00,0.1109,0.1116099999999999,0.0914,0.09742,BLZ-USDT,427383542.0,42443645.33865,-0.12170934006491163,0.1822362488728576,0,1,0.27351718927087265,0.0,-3.901722827390682,7,156,0.04294478527607362,6.0,1.0,9.0,16.0,1.0
2021-06-29 11:59:00,0.0430899999999999,0.0504,0.04299,0.04487,BTS-USDT,270951370.0,12093578.59403,0.041550603528319296,0.17196565328382496,1,0,0.19201913667500514,0.9999997556636425,1.3259161043251562,113,1,0.9912280701754386,10.0,20.0,4.0,34.0,1.0
2021-08-25 23:59:00,6.2608,6.4588,5.11,5.1847,C98-USDT,221569684.0,1272578481.7455,-0.17215666863593537,0.215435727063634,0,1,0.29059829059829057,0.9999999848857758,0.0,117,6,0.9512195121951219,6.0,1.0,5.0,12.0,1.0
2021-08-27 11:59:00,4.8995,5.05,4.3124,4.5048,C98-USDT,84211160.0,384791669.1562,-0.08018376722817755,0.15054597407898757,0,1,0.23486553968318932,0.0,-1.3822597190334451,109,15,0.8790322580645161,4.0,1.0,9.0,14.0,1.0
2021-08-28 11:59:00,5.2944,5.39,4.8205,4.9045,C98-USDT,58353745.0,298017980.5014,-0.07339882864160219,0.10756648534300386,0,1,0.19914233448954913,0.0,0.0,35,89,0.28225806451612906,4.0,2.0,10.0,16.0,1.0
2021-09-02 23:59:00,5.0166,5.155,4.5918,4.6408,C98-USDT,61840940.0,297703637.7693,-0.07489285358317554,0.11226727265478613,0,1,0.22892072427845236,0.9999995652845849,0.0,22,103,0.176,2.0,1.0,9.0,12.0,1.0
2022-01-12 23:59:00,4.9030000000000005,5.115,4.837,4.97,CELO-USDT,7782835.7,38495709.515,0.013665102998164258,0.05669997960432397,1,0,0.14218406449586435,0.0,0.11019736660859465,139,3,0.9788732394366197,9.0,20.0,45.0,74.0,1.0
2021-09-09 11:59:00,0.0588799999999999,0.06299,0.0547299999999999,0.05725,CELR-USDT,1377538044.0,80713397.73554,-0.028013582342954146,0.1402853260869586,0,1,0.33534155158031326,0.0,0.0,114,13,0.8976377952755905,7.0,1.0,22.0,30.0,1.0
2021-09-10 23:59:00,0.06391,0.06417,0.0537299999999999,0.05647,CELR-USDT,1186341348.0,69215314.89084,-0.11627543035993737,0.16335471757158665,0,1,0.285987718318847,0.0,-0.10303817300109284,13,115,0.1015625,4.0,2.0,10.0,16.0,1.0
2021-09-15 11:59:00,0.09755,0.109,0.09186,0.09349,CELR-USDT,2722212319.0,272319971.77928,-0.04220879008298328,0.17570476678626348,0,1,0.3074887536385288,0.9999998339664606,0.0,90,38,0.703125,2.0,3.0,4.0,9.0,1.0
2021-09-22 11:59:00,0.08334,0.09141,0.08119,0.0845,CELR-USDT,1244754922.0,107766817.48034,0.014405762304922076,0.1226301895848333,1,0,0.23194651638212052,0.0,0.0,129,1,0.9923076923076923,6.0,8.0,27.0,41.0,1.0
2021-09-26 23:59:00,0.1857599999999999,0.1887,0.16212,0.16752,CELR-USDT,1575720328.0,277436795.48655,-0.0982397588415782,0.1430878552971578,0,1,0.26753484121544446,0.0,0.0,70,60,0.5384615384615384,4.0,1.0,3.0,8.0,1.0
2021-09-29 11:59:00,0.15469,0.1669,0.1524599999999999,0.15736,CELR-USDT,965846484.0,152696657.33945,0.016997350222969,0.09334798629517159,1,0,0.09298680126657669,0.0,0.0,130,2,0.9848484848484849,39.0,4.0,31.0,74.0,1.0
2021-10-09 11:59:00,0.17547,0.19411,0.158,0.1597299999999999,CELR-USDT,2707259098.0,471723962.27785,-0.08933865450399148,0.20579016356072266,0,1,0.387356639916367,0.9999999377817694,0.0,91,41,0.6893939393939394,1.0,1.0,1.0,3.0,1.0
2021-10-10 23:59:00,0.16971,0.1784,0.1505099999999999,0.15235,CELR-USDT,1328725226.0,218613358.76616,-0.10192171657627913,0.16433916681397742,0,1,0.16959046547687887,0.9999998537767804,-0.6466660507942359,4,128,0.030303030303030304,2.0,1.0,1.0,4.0,1.0
2021-10-11 11:59:00,0.15232,0.15822,0.14569,0.14797,CELR-USDT,970888661.0,148014298.96307,-0.02874958976042019,0.08226102941176479,0,1,0.2018575087167146,0.0,-0.25230400212903253,114,18,0.8636363636363636,1.0,3.0,18.0,22.0,1.0
2021-11-22 11:59:00,0.1459099999999999,0.168,0.13201,0.13502,CELR-USDT,3998165061.0,595055459.56041,-0.0745716244002742,0.24665889932149987,0,1,0.2983002154656452,0.9999999436722039,0.0,21,116,0.15328467153284672,3.0,5.0,1.0,9.0,1.0
2021-12-17 23:59:00,0.07554,0.07746,0.07071,0.07194,CELR-USDT,1527045510.0,112947309.16659,-0.04765687053216827,0.08935663224781581,0,1,0.21945231350330502,0.0,-1.3661127534820805,45,93,0.32608695652173914,3.0,1.0,29.0,33.0,1.0
2022-01-16 11:59:00,0.09776,0.10199,0.09147,0.09257,CELR-USDT,2234399926.0,214920791.32574,-0.053089198036006535,0.10761047463175125,0,1,0.16389964461889472,0.9999997820106807,0.0,48,94,0.3380281690140845,1.0,2.0,4.0,7.0,1.0
2022-01-20 23:59:00,0.07592,0.07982,0.06755,0.0685,CELR-USDT,1057944166.0,78981357.69451,-0.09749670619235828,0.16161749209694418,0,1,0.16651964443238113,0.9999996914261435,-1.601088521616054,1,141,0.007042253521126761,3.0,4.0,2.0,9.0,1.0
2021-03-14 23:59:00,0.5345,0.6,0.51,0.5111,CHR-USDT,60400763.0,33033128.8166,-0.04413689919581065,0.16838166510757713,0,1,0.2661268556005399,0.0,0.0,20,74,0.2127659574468085,7.0,15.0,10.0,32.0,1.0
2021-03-18 11:59:00,0.414,0.4351,0.3807,0.3902,CHR-USDT,73036335.0,29352256.0344,-0.0568044476673919,0.13140096618357489,0,1,0.2334620655288402,0.0,0.0,50,48,0.5102040816326531,10.0,4.0,9.0,23.0,1.0
2021-03-27 11:59:00,0.398,0.4037,0.3677,0.3769,CHR-USDT,113926067.0,43558365.6901,-0.05349070818684076,0.0904522613065326,0,1,0.19467288572480665,0.0,0.0,32,69,0.31683168316831684,9.0,3.0,27.0,39.0,1.0
2021-03-31 11:59:00,0.4482,0.4647,0.3724,0.4051,CHR-USDT,134806112.0,56104013.103,-0.09596072305288994,0.20593485051316376,0,1,0.2541022034692921,0.9999999770350021,-0.06965172396723206,15,89,0.14423076923076922,3.0,3.0,5.0,11.0,1.0
2021-05-13 23:59:00,0.3764,0.3847,0.3061,0.3194,CHR-USDT,200625211.0,69874277.8312,-0.15143464399574913,0.20882040382571732,0,1,0.4680721977855301,0.0,0.0,65,45,0.5909090909090909,2.0,1.0,5.0,8.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,361850438.0,66527946.3204,-0.052854122621564525,0.09978880675818373,0,1,0.15231788079470207,0.9999997850347767,0.0,93,21,0.8157894736842105,7.0,1.0,10.0,18.0,1.0
2021-07-15 23:59:00,0.3145,0.3369,0.2466,0.2527,CHR-USDT,1210628236.0,352003706.8153,-0.1965023847376789,0.28712241653418114,0,1,0.3214470284237725,0.9999999785709381,0.0,39,75,0.34210526315789475,1.0,1.0,1.0,3.0,1.0
2021-07-21 11:59:00,0.2414,0.2698,0.2381,0.2552,CHR-USDT,833621386.0,211495122.8975,0.0571665285832641,0.13131731565865773,1,0,0.2729570345408593,0.0,0.4233127535850444,115,0,1.0,1.0,12.0,42.0,55.0,1.0
2021-08-15 23:59:00,0.4581,0.4686,0.4173,0.4189,CHR-USDT,810378287.0,357071912.9272,-0.08616928446771377,0.1119842829076621,0,1,0.3836126629422718,0.9999998205884445,0.0,112,7,0.9411764705882353,1.0,1.0,10.0,12.0,1.0
2021-08-16 11:59:00,0.4189,0.435,0.4013,0.4216,CHR-USDT,386348706.0,160752478.8614,0.006445452375268612,0.08044879446168539,1,0,0.15473042878491786,0.0,0.0,111,8,0.9327731092436975,17.0,13.0,39.0,69.0,1.0
2021-11-03 11:59:00,0.7458,0.7556,0.6385,0.6584,CHR-USDT,287571534.0,195950067.4028,-0.11730795012736295,0.1570126039152589,0,1,0.30515916575192087,0.0,0.0,55,81,0.40441176470588236,5.0,1.0,8.0,14.0,1.0
2021-11-04 23:59:00,0.9348,0.964,0.7449,0.7503,CHR-USDT,836725315.0,719713328.6126,-0.19754010695187174,0.23438168592212236,0,1,0.441742654508612,0.9999999846110075,0.0,51,85,0.375,1.0,1.0,2.0,4.0,1.0
2021-11-06 23:59:00,0.9095,0.9754,0.8692,0.8902,CHR-USDT,278827167.0,257171555.6882,-0.02154319630688073,0.11676745464540965,0,1,0.1641890392722432,0.0,-0.5287007466160871,132,4,0.9705882352941176,7.0,2.0,6.0,15.0,1.0
2021-11-15 23:59:00,1.2816,1.3243,1.1652,1.1752,CHR-USDT,183981328.0,226016802.9104,-0.0829496683573937,0.12414169787765295,0,1,0.17595491546649958,0.9999998724628634,-0.12367863386060997,7,130,0.051094890510948905,3.0,1.0,3.0,7.0,1.0
2021-12-15 23:59:00,0.5463,0.5801,0.5001,0.5485,CHR-USDT,116893443.0,63388528.1264,0.004027091341753497,0.14643968515467684,1,0,0.1481207183854841,0.9999999687145339,0.18965500891809312,136,2,0.9855072463768116,23.0,6.0,24.0,53.0,1.0
2022-01-02 23:59:00,0.9028,0.9174,0.865,0.875,CHR-USDT,78776087.0,70048794.7718,-0.03100775193798455,0.05804164820558263,0,1,0.11557104732857684,0.0,-0.3382351946367058,104,37,0.7375886524822695,6.0,4.0,24.0,34.0,1.0
2022-01-22 23:59:00,0.5754,0.6165,0.5432,0.5636,CHR-USDT,148090218.0,84844372.1675,-0.020677671589921842,0.12738964198818217,0,1,0.357487922705314,0.0,-0.06495632833207826,89,53,0.6267605633802817,5.0,12.0,14.0,31.0,1.0
2022-01-24 11:59:00,0.5712,0.5712,0.4614,0.4761,CHR-USDT,129876158.0,65725776.1235,-0.16663749343602308,0.19222689075630262,0,1,0.24546059511360405,0.0,-4.2731686472347885,0,142,0.0,3.0,4.0,3.0,10.0,1.0
2022-02-20 11:59:00,0.4828,0.483,0.4226,0.4328,CHR-USDT,69307952.0,30748955.9212,-0.10356255178127582,0.1251035625517813,0,1,0.15760217983651234,0.9999999194955895,-3.2290051686983445,1,141,0.007042253521126761,3.0,1.0,2.0,6.0,1.0
2021-03-05 23:59:00,0.11897,0.12192,0.1072299999999999,0.11058,CHZ-USDT,1161434070.0,130596501.02414,-0.07052198033117596,0.12347650668235778,0,1,0.2607355743887119,0.0,-0.15405755975576294,69,23,0.75,1.0,1.0,9.0,11.0,1.0
2021-03-09 23:59:00,0.28961,0.2978,0.25305,0.26723,CHZ-USDT,2643154701.0,725073942.68953,-0.07800855644493498,0.15451814509167505,0,1,0.3608343594910258,0.9999996505819663,0.0,72,20,0.782608695652174,4.0,1.0,8.0,13.0,1.0
2021-03-13 11:59:00,0.72885,0.89344,0.66363,0.6881,CHZ-USDT,2060537979.0,1599426583.32239,-0.055961804936272785,0.31530493242779717,0,1,0.6952319995498569,0.9999999822818241,0.0,77,17,0.8191489361702128,1.0,4.0,3.0,8.0,1.0
2021-03-13 23:59:00,0.6875600000000001,0.7937,0.5844600000000001,0.60415,CHZ-USDT,1751912111.0,1226542166.80435,-0.12200261589885197,0.30432253185176544,0,1,0.4181338385547059,0.0,0.0,70,24,0.7446808510638298,2.0,1.0,2.0,5.0,1.0
2022-04-13 23:59:00,0.23864,0.2549599999999999,0.23633,0.24284,CHZ-USDT,988040425.0,241283584.82165,0.017685022211047396,0.07806738183037168,1,0,0.138477668274271,0.9999996893338756,0.37544450583230393,147,0,1.0,6.0,6.0,30.0,42.0,1.0
2021-01-25 23:59:00,247.91,255.83,206.17,212.79,COMP-USDT,130033.321,29521070.37082,-0.14152579981441893,0.20031463030938657,0,1,0.2263420509291123,0.9999999999560258,-0.37936099875895724,8,74,0.0975609756097561,5.0,1.0,3.0,9.0,1.0
2021-09-29 23:59:00,335.1,338.02,279.41,307.59,COMP-USDT,306191.805,92046573.51042,-0.08206750425258891,0.17490301402566383,0,1,0.1898514811395622,0.999999999965092,-0.6659167600304208,7,125,0.05303030303030303,4.0,2.0,1.0,7.0,1.0
2021-03-14 11:59:00,0.38953,0.41229,0.33466,0.34992,COTI-USDT,46451696.0,17153397.79092,-0.1017097088874056,0.19929145380330135,0,1,0.20785862507530617,0.9999999238785638,0.0,20,74,0.2127659574468085,9.0,1.0,4.0,14.0,1.0
2021-03-24 23:59:00,0.49761,0.50697,0.35943,0.41618,COTI-USDT,124860237.0,55994746.40862,-0.16431396959900402,0.2964972568879243,0,1,0.36860021786492375,0.9999999827955517,-4.732790784967744,1,100,0.009900990099009901,1.0,6.0,2.0,9.0,1.0
2021-03-26 23:59:00,0.469,0.48149,0.4455,0.45327,COTI-USDT,49718866.0,23039909.58948,-0.03360126217939152,0.07673773987206817,0,1,0.15093366568536856,0.0,0.0,92,9,0.9108910891089109,27.0,2.0,33.0,62.0,1.0
2021-08-26 11:59:00,0.48002,0.4807,0.3730699999999999,0.40047,COTI-USDT,1035588017.0,429944762.39771,-0.1658091528318787,0.224219824173993,0,1,0.552959702609908,0.999999970816122,0.0,4,119,0.032520325203252036,1.0,1.0,3.0,5.0,1.0
2021-08-26 23:59:00,0.40038,0.4377,0.34715,0.36967,COTI-USDT,957650533.0,371058613.04804,-0.07690963118335958,0.22616014785953334,0,1,0.3226429908799904,0.0,0.0,16,107,0.13008130081300814,1.0,3.0,1.0,5.0,1.0
2021-09-18 23:59:00,0.42857,0.45458,0.39765,0.41184,COTI-USDT,360329537.0,153747682.52607,-0.03899194959747987,0.13283710945703148,0,1,0.15801279388551984,0.9999999492992813,0.0,37,93,0.2846153846153846,8.0,6.0,4.0,18.0,1.0
2021-09-24 23:59:00,0.52569,0.54933,0.48623,0.49477,COTI-USDT,785974505.0,409970402.28465,-0.05871049978121501,0.12003271890277538,0,1,0.21488538817092717,0.0,0.0,128,2,0.9846153846153847,19.0,1.0,11.0,31.0,1.0
2021-09-25 23:59:00,0.6592,0.66299,0.53368,0.55819,COTI-USDT,730607628.0,435629753.88032,-0.15297420333839162,0.19616201456310667,0,1,0.31240215689685163,0.999999969601803,0.0,50,80,0.38461538461538464,2.0,1.0,2.0,5.0,1.0
2021-09-28 11:59:00,0.6118399999999999,0.655,0.56125,0.577,COTI-USDT,683239123.0,413491594.48143,-0.05678883185667116,0.1532263336820084,0,1,0.2479429605923587,0.9999997614926156,0.0,87,45,0.6590909090909091,1.0,1.0,2.0,4.0,1.0
2021-01-19 23:59:00,1.506,1.538,1.3119999999999998,1.332,CRV-USDT,33817249.0,47886880.607,-0.11612475116124743,0.15006640106241714,0,1,0.23715149479341635,0.0,-1.696078265090363,5,75,0.0625,4.0,3.0,5.0,12.0,1.0
2021-01-22 23:59:00,1.993,2.096,1.896,1.958,CRV-USDT,44035473.6,87797971.9855,-0.01805416248746239,0.10035122930255903,0,1,0.38452787258248017,0.0,0.0,64,17,0.7901234567901234,2.0,4.0,11.0,17.0,1.0
2021-03-03 11:59:00,2.5,2.631,2.321,2.364,CRV-USDT,36059244.4,89233682.5648,-0.05326391670004005,0.12399999999999985,0,1,0.19387116948092553,0.9999999905195951,0.0,86,6,0.9347826086956522,22.0,1.0,26.0,49.0,1.0
2021-03-25 23:59:00,2.488,2.73,2.339,2.38,CRV-USDT,52162060.6,130615745.6456,-0.043408360128617374,0.15715434083601287,0,1,0.1610924203443499,0.0,-0.3016759692269284,27,74,0.26732673267326734,14.0,8.0,8.0,30.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0.14466815809097702,0,1,0.28121307601417894,0.9999999671147911,0.0,19,92,0.17117117117117117,1.0,1.0,6.0,8.0,1.0
2021-09-16 23:59:00,3.268,3.449,2.9560000000000004,3.111,CRV-USDT,66433867.4,214448594.8987,-0.04775022956841124,0.15085679314565467,0,1,0.1647575710026675,0.9999999948693324,0.0,24,104,0.1875,15.0,12.0,8.0,35.0,1.0
2021-09-27 23:59:00,2.71,2.734,2.358,2.3680000000000003,CRV-USDT,42935301.5,108668584.3576,-0.12652157875322756,0.1387453874538745,0,1,0.15312316428431563,0.9999999906701993,-0.09235668495679164,3,128,0.022900763358778626,11.0,1.0,2.0,14.0,1.0
2021-12-19 11:59:00,4.512,4.6,4.277,4.291,CRV-USDT,20472431.6,90657665.6947,-0.04876967412990463,0.07158687943262401,0,1,0.09807714188189805,0.0,0.0,53,85,0.38405797101449274,6.0,1.0,11.0,18.0,1.0
2022-05-19 11:59:00,1.228,1.271,0.992,1.109,CRV-USDT,135266387.9,150272826.4779,-0.09690553745928343,0.22719869706840384,0,1,0.29918559794256316,0.9999999885693183,-0.7345678558908735,130,23,0.8496732026143791,1.0,1.0,1.0,3.0,1.0
2022-05-19 23:59:00,1.109,1.194,1.04,1.081,CRV-USDT,171486687.0,193041459.9715,-0.02524797114517585,0.13886384129846702,0,1,0.24657534246575336,0.0,-0.12173912514177729,149,4,0.9738562091503268,5.0,1.0,13.0,19.0,1.0
