time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Lcsd_2,上涨数量,下跌数量,上涨比例,rank_Lcsd_2,rank_sum,rank
2021-03-29 23:59:00,5.18341,5.74,4.96079,5.65415,AXS-USDT,4874936.0,25832335.2876,0.09062308919378204,1,0,-0.09241471601818518,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,5.65804,7.692069999999999,5.56422,7.084919999999999,AXS-USDT,26550363.0,179637723.52458,0.25304776137881024,1,0,-0.14473097730727585,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,125.586,153.613,125.2,149.858,FIL-USDT,8227072.6,1177181336.5193,0.1931749418771298,1,0,-0.10005591053513932,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,16.107,16.645,13.121,15.085,ALICE-USDT,3384709.4,50516629.3241,-0.06240288395798377,0,1,-0.1879429920067502,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,0.0723,0.09795,0.07115,0.09328,TRX-USDT,18892029060.0,1627104431.81687,0.29017980636237906,1,0,-0.1635980093326761,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,190.986,223.095,181.1,216.74400000000003,FIL-USDT,9568542.0,1985621041.0093,0.1348031644476091,1,0,-0.1257344008765471,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,10.3719,13.3468,10.3444,13.2758,HNT-USDT,5255226.0,64155786.0777,0.27947185813415576,1,0,-0.14321758618845215,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,0.53375,0.66555,0.5162899999999999,0.65528,CVC-USDT,109875366.0,67126293.97151,0.2288420065635255,1,0,-0.151029457261821,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,0.018322,0.024578,0.018309,0.024317,HOT-USDT,16002241531.0,346434406.055241,0.3269125832151043,1,0,-0.16453647684937642,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,3.02177,3.84,2.99047,3.75375,CTK-USDT,28572779.0,102536729.80047,0.24223551097535556,1,0,-0.13285202616026232,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,3.6317,4.4735,3.5616,4.4689,SXP-USDT,76695206.8,316391970.15874,0.2312036807449651,1,0,-0.1369328387889349,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,5.89002,9.5,5.65,8.32203,AXS-USDT,39924012.0,323390928.85319,0.4122968833527081,1,0,-0.25792743317180994,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,2.2265,2.8464,2.0111,2.5222,OGN-USDT,16542845.0,39933829.8971,0.1329111081166061,1,0,-0.18057281994643326,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,0.019372,0.019968,0.013257,0.01794,DENT-USDT,10597516009.0,186377939.469241,-0.07401672344379051,0,1,-0.40733166830227935,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,0.0248229999999999,0.026086,0.018823,0.022815,HOT-USDT,14222076715.0,329336707.251529,-0.08037405780160434,0,1,-0.26504793866655757,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,2.1893,3.2003,2.0664,2.933,OGN-USDT,44028940.0,125080711.6975,0.3398812243033347,1,0,-0.2393534638049098,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,2.84018,3.10666,2.58484,3.039,ENJ-USDT,130147060.0,371522091.69306,0.07000260546866754,1,0,-0.13724253672473916,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,13.7344,18.7,13.6362,17.8458,WAVES-USDT,12600824.3,207063051.28264,0.299435686460116,1,0,-0.15792156160959678,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,1.28336,1.484,1.06982,1.2929700000000002,NKN-USDT,134800193.0,174680276.43013,0.007496006545369749,1,0,-0.20409040582443397,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.1487655384033908,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,0.020502,0.02173,0.017779,0.01918,HOT-USDT,12584491769.0,246261348.474766,-0.06434460217571591,0,1,-0.11589509202143425,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,0.07142,0.07372,0.06342,0.07163,STMX-USDT,409112883.0,28295681.9414,0.003080801008262135,1,0,-0.12771994201829984,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,4.155,4.96,4.079,4.802,DODO-USDT,18966907.5,87572796.1027,0.15682967959527816,1,0,-0.09745035524037667,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,8.1256,8.254,7.2117,7.5191,SRM-USDT,8396245.0,64220136.4469,-0.0746406419218274,0,1,-0.08467490316475319,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,0.47711,0.58692,0.476,0.56818,CHZ-USDT,953900148.0,501503842.84128,0.1908784137829851,1,0,-0.09799369542030016,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.0130099999999999,0.013268,0.011195,0.012086,DENT-USDT,7306311213.0,89450154.600376,-0.07037920159986977,0,1,-0.12045545292053784,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,0.077784,0.096607,0.075826,0.094752,DOGE-USDT,12139904142.0,1075949815.485885,0.21836183618361837,1,0,-0.137617685540885,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.094744,0.145678,0.092521,0.142925,DOGE-USDT,27059448009.0,3345312907.273463,0.5084114319486659,1,0,-0.2844489051729979,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,0.142925,0.144886,0.1061,0.1217119999999999,DOGE-USDT,19185026434.0,2405636540.488433,-0.14842050026237608,0,1,-0.24711119254371372,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,17.6179,23.2582,17.5354,23.2066,BAND-USDT,11189729.0,227917416.7584,0.31732930678231663,1,0,-0.16401678880207063,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,0.128877,0.191163,0.12838,0.181654,DOGE-USDT,19503190754.0,3216550828.410759,0.4092301963491929,1,0,-0.20952249497410066,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,0.181646,0.3289,0.178591,0.303519,DOGE-USDT,34291296401.0,8768347856.081102,0.6708632895504638,1,0,-0.3583355063617143,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,0.172613,0.246062,0.159,0.2351059999999999,VET-USDT,3641574163.0,747844137.187094,0.36203320703998476,1,0,-0.2821383470353238,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.365462,0.381853,0.262,0.272134,DOGE-USDT,13905270417.0,4323596395.976499,-0.2553699153400354,0,1,-0.21678625126770038,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.27219,0.335,0.234656,0.2827159999999999,DOGE-USDT,15578050712.0,4348936058.7240925,0.03888525505816953,1,0,-0.1822625382575964,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,0.322945,0.437976,0.308473,0.400642,DOGE-USDT,11865556837.0,4515739186.432563,0.24074263328223466,1,0,-0.17278821249223708,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,0.05367,0.0575899999999999,0.04238,0.055,CELR-USDT,918075301.0,44678865.46536,0.02592799850774119,1,0,-0.2813826613065925,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.3189660148092312,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,3.7234,5.6,3.6156,5.0568,MTL-USDT,24538715.0,114823503.7849,0.35665611418146703,1,0,-0.21476380071146198,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,0.12684,0.1748,0.1228799999999999,0.15324,DGB-USDT,494282502.0,77315787.39023,0.20794576698723,1,0,-0.13972980633709353,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,4.5488,4.5888,3.9283,4.3179,MTL-USDT,16898183.0,70908434.9553,-0.050969273374653956,0,1,-0.12869434582721687,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,0.260779,0.269667,0.161,0.2420139999999999,DOGE-USDT,18636123737.0,4017698773.010279,-0.07245188143401404,0,1,-0.5619005862173546,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,1.5116,2.185,1.4428,2.005,STORJ-USDT,57472384.0,106059672.1521,0.32816640169581324,1,0,-0.21797892834780322,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,35.3228,43.64,35.0015,40.8663,SOL-USDT,11320410.0,453356590.7382,0.15710863705348044,1,0,-0.08829478734102965,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,0.008342,0.0087,0.006987,0.007967,DENT-USDT,15978201133.0,126534542.962228,-0.04518216682645071,0,1,-0.16723891907982824,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,70.245,92.0,68.54899999999999,88.338,TRB-USDT,971021.6,79717356.1432,0.25773107807961715,1,0,-0.156647069956287,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,0.59975,0.84865,0.5624399999999999,0.8289,MATIC-USDT,1087956960.0,756135166.97056,0.3811547113221696,1,0,-0.27040217142446893,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.011452,0.012334,0.009738,0.011226,DENT-USDT,15645799632.0,172293962.381538,-0.01999127018769098,0,1,-0.16456134261517513,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,10.191,13.615,10.016,13.024,ALICE-USDT,10638463.3,126713895.0073,0.27786499215070637,1,0,-0.15894568674226636,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,0.38282,0.42551,0.3539199999999999,0.41993,COTI-USDT,77391551.0,30170021.40839,0.09636572502741392,1,0,-0.13436651971161515,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,19.1314,23.665,18.27,23.0034,WAVES-USDT,10944800.8,240493556.1529,0.2024589264151635,1,0,-0.15308429110394944,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,0.582329,0.77472,0.563334,0.7229899999999999,FTM-USDT,342526782.0,231245729.962836,0.24154902125774247,1,0,-0.158565785864766,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,12.838,18.587,12.813,17.686,ALICE-USDT,22141259.6,355159964.27030003,0.3777362312066683,1,0,-0.19109498151011062,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,17.675,18.354,15.821,18.206,ALICE-USDT,14570886.9,245505097.3916,0.02940178672396243,1,0,-0.13431515066410762,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,18.209,19.757,16.7,18.273,ALICE-USDT,17827051.9,324860330.0645,0.003680105459738625,1,0,-0.09218562868731402,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,0.4315,0.45,0.3783,0.4321,CHR-USDT,188732149.0,77999021.5968,0.001622624014835372,1,0,-0.14128997776130112,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.10883,0.12474,0.10519,0.1247099999999999,LINA-USDT,437003777.0,51271430.170380004,0.14644236072807404,1,0,-0.1098488345043408,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.016066,0.016141,0.014,0.015322,HOT-USDT,4025919414.0,61997301.944452,-0.04589326857214027,0,1,-0.1207499137500618,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,0.441641,0.5006,0.390692,0.498293,DOGE-USDT,8646468427.0,3951683094.198229,0.1280922227781387,1,0,-0.20300133601401274,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,0.6598189999999999,0.678,0.527432,0.654868,DOGE-USDT,10843317624.0,6653672539.749387,-0.007503572949551174,0,1,-0.24630947219149618,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,4.2596,5.397,4.0621,5.1011,RLC-USDT,30464848.5,149528788.03518,0.19760999201765483,1,0,-0.15217498300835755,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,10.119,13.2323,9.9564,13.1492,OMG-USDT,17058225.4,190506000.08815,0.2995463664844886,1,0,-0.16846952696911568,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,13.1591,15.28,12.0103,14.933,OMG-USDT,25321592.4,339798318.57164,0.13565844309919983,1,0,-0.16908819915481854,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,31.366,32.0,23.2,26.738000000000003,QTUM-USDT,23127880.6,637340377.6093,-0.1474395765576173,0,1,-0.2521551723051054,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,146.975,170.0,139.684,161.518,ZEN-USDT,1321799.4,208574481.9268,0.09876190476190483,1,0,-0.10434265913745713,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,0.7139260000000001,0.735538,0.6,0.6378550000000001,DOGE-USDT,8670532649.0,5746575122.940516,-0.10655306012107701,0,1,-0.1264841645585974,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,4.9283,7.976,4.92,7.2072,RLC-USDT,94581762.4,621824058.97737,0.4634502923976609,1,0,-0.23292682879486415,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,7.205,12.0084,6.27,10.0193,RLC-USDT,94878170.6,769862991.94882,0.39017926517926504,1,0,-0.37372408233855803,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,10.0102,11.712,9.05,10.5065,RLC-USDT,79157070.0,812377159.0356,0.0486261515275519,1,0,-0.13402209929942302,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,0.038051,0.055937,0.036585,0.0518529999999999,REEF-USDT,9421890492.0,464150219.866894,0.3626162821253982,1,0,-0.22874122488964613,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,0.030487,0.031556,0.025051,0.028414,1000SHIB-USDT,32624532360.0,926545042.891598,-0.06821013969961309,0,1,-0.17576137648741508,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,126.949,128.013,89.005,116.938,FIL-USDT,6057868.2,684797083.2014,-0.07976454664211396,0,1,-0.3707769226031373,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.26411,0.41,0.24377,0.33552,HBAR-USDT,779553087.0,262855545.86206,0.2698508818408907,1,0,-0.23013495384440436,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,41.32899999999999,48.184,40.605,48.063,DOT-USDT,25735721.4,1147480637.7345,0.16285202748475758,1,0,-0.10078808026085771,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,0.3635199999999999,0.4584,0.35263,0.45458,BLZ-USDT,198212264.0,82994512.34572001,0.24967011216186497,1,0,-0.1603380268173994,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,11.004,12.702,9.5,12.557,ALICE-USDT,6654057.2,75102586.0056,0.14133793855662602,1,0,-0.2399473681684763,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,0.6403399999999999,0.71039,0.57022,0.68345,FTM-USDT,204098498.0,130890735.152518,0.06695703759210692,1,0,-0.16096418643744193,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.347,0.504,0.32945,0.46068,CVC-USDT,135407075.0,58107448.3504,0.32887183777079065,1,0,-0.2252997351555706,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,0.46075,0.5222899999999999,0.37959,0.38983,CVC-USDT,136149536.0,58943930.96176,-0.15379439090040803,0,1,-0.12030084774886496,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,6.3537,7.1904,5.2916,6.7011,RLC-USDT,25491771.7,158032782.09803,0.05562381852552001,1,0,-0.2330013602067405,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,0.29699,0.47583,0.28911,0.4405199999999999,SAND-USDT,544464490.0,208697422.98023,0.4843818445260637,1,0,-0.27510289249410586,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,6.535,13.704,5.638999999999999,10.873,UNFI-USDT,8193121.5,80621473.6472,0.6640648913376186,1,0,-0.5434474187915452,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,0.41251,0.63827,0.38071,0.5547,SKL-USDT,448720137.0,242374933.75646,0.3448250781875044,1,0,-0.27021879461483017,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.7758,2.3215,1.576,2.1399,BEL-USDT,31455835.0,63474707.4808,0.20313729899921285,1,0,-0.24317893246713868,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,4.2381,5.16,4.0134,4.8398,BAKE-USDT,22793250.0,109017309.3805,0.1418662262592898,1,0,-0.13099865418099713,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,4.183,5.989,4.176,5.675,AXS-USDT,23915734.0,129469804.109,0.35668180731532395,1,0,-0.1803160915222316,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0,1,-0.09801515260903236,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,1.635,2.1,1.571,2.044,KNC-USDT,35677256.0,66808061.667,0.24862553451435554,1,0,-0.17154678439499188,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,0.37044,0.447,0.35115,0.42951,DOGE-USDT,9392807165.0,3771360815.885062,0.1593651307798205,1,0,-0.1390858567824046,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,4.0128,5.1602,4.0,4.7648,KAVA-USDT,57815948.5,270917153.64998,0.18760748735076382,1,0,-0.09711249975721868,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,75.699,94.157,74.548,89.459,FIL-USDT,10966497.3,954471457.328,0.18175693527080572,1,0,-0.10773595534316997,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,3.3703,4.0,3.3302,3.62,1INCH-USDT,36294895.0,137905977.6863,0.07357869450458199,1,0,-0.049771785328893293,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,1.5813,1.5963,1.4378,1.5265,MATIC-USDT,343485002.0,529383980.61462003,-0.03447185325743196,0,1,-0.0806440389439142,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,14.123,16.404,13.926,15.632,WAVES-USDT,7525756.2,116852323.9339,0.10676862078731242,1,0,-0.0683613384544296,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.1,2.42,2.054,2.408,KNC-USDT,20294494.0,45827224.405,0.1466666666666665,1,0,-0.0973709829728775,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,2.454,3.21,2.4529,3.0618,MTL-USDT,80351650.0,236176853.289,0.24849127385418357,1,0,-0.12401646979486938,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,378.4,419.74,353.16,416.44,KSM-USDT,267079.3,102453874.104,0.1002377807133421,1,0,-0.12546721032604294,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,416.32,420.29,342.71,411.05,KSM-USDT,437744.0,168865021.833,-0.012943041014311762,0,1,-0.2072743719119001,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,1.5689,1.78,1.476,1.7463,BEL-USDT,15094383.0,24793240.0322,0.1132857325003187,1,0,-0.1229336035031598,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,6.014,6.295,5.562,6.248,LUNA-USDT,10169604.0,60407553.029,0.03821867730142903,1,0,-0.10266091315594844,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,0.2766099999999999,0.348,0.2601,0.34536,CHZ-USDT,1957234473.0,607024304.51086,0.24849974694526789,1,0,-0.19565550958648473,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,6.066,6.1,5.111000000000001,5.454,ALICE-USDT,8437431.8,46195528.3353,-0.10089020771513357,0,1,-0.12698102107810333,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,1.5383,1.7901,1.5301,1.7292,BEL-USDT,27963664.0,48049500.7797,0.12504879635653876,1,0,-0.06731586126844087,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,-0.08683812396688043,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,2.9992,3.6731,2.916,3.613,1INCH-USDT,51458691.0,173840678.8013,0.20453408901483594,1,0,-0.13383058939015513,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,3.6639,4.5384,3.6275,4.3241,RLC-USDT,32346255.6,136532303.17801,0.17996507122196137,1,0,-0.10113025471776657,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,0.007114,0.009835,0.0070989999999999,0.009033,1000SHIB-USDT,81881374105.0,716229053.877734,0.2697497891481586,1,0,-0.13727266196274032,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,1.776,2.105,1.761,2.074,KNC-USDT,27250343.0,54000076.686,0.1677927927927927,1,0,-0.09312890350295906,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,9.775,9.795,8.504,8.737,RUNE-USDT,7302858.0,65820881.671,-0.10628068739770868,0,1,-0.0884877703569052,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,9.51,9.51,8.503,8.613999999999999,UNFI-USDT,809830.2,7185493.2813,-0.09393078784053865,0,1,-0.06556509459535963,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,48.46,54.73,46.3,53.64,ICP-USDT,1680826.57,83128223.867,0.1066639158242213,1,0,-0.1026997839950976,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,22.015,28.256,20.098,26.956,SOL-USDT,28371953.0,696289808.195,0.2252727272727273,1,0,-0.21793213244206722,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,11.612,12.454,10.325,12.0,HNT-USDT,3625682.0,41719984.6786,0.03332472229398098,1,0,-0.14348668266974696,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0,1,-0.10861224062216997,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,13.251,13.585,12.398,13.526,WAVES-USDT,3293732.7,43034215.306,0.020445115050924167,1,0,-0.08005323432807447,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,0.20452,0.21251,0.18819,0.2086,SKL-USDT,61204897.0,12293080.8706,0.01979956000977756,1,0,-0.09769381488422238,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,170.58,173.63,156.3,172.94,KSM-USDT,454921.7,75027851.255,0.01389458873189886,1,0,-0.09888035827902225,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,30.31,34.3,29.43,34.11,ICP-USDT,3353093.48,105959722.2367,0.1253711646321347,1,0,-0.09446143387887873,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,0.01424,0.01577,0.0138199999999999,0.0152699999999999,STMX-USDT,799823531.0,11963982.4215,0.0723314606741503,1,0,-0.06765552268052305,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,49.28,59.49,47.95,54.21,ICP-USDT,9172891.42,496193717.7301,0.10026385224274392,1,0,-0.07904066734535155,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,4.622,5.36,4.438,5.251,AXS-USDT,15156340.0,76393146.188,0.13608827347468644,1,0,-0.11232537153599491,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,0.02402,0.02762,0.02339,0.02737,LINA-USDT,1250111047.0,32093562.96207,0.13899292550977949,1,0,-0.0987601116887081,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,0.60483,0.68225,0.601,0.67573,GRT-USDT,115365225.0,75274673.38428,0.11714913948451744,1,0,-0.06539101388700494,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,7.765,8.936,7.582000000000001,8.599,SNX-USDT,7144621.0,60775368.7,0.1079757763174849,1,0,-0.07887101018349939,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,0.977,1.19,0.955,1.172,DODO-USDT,73448868.6,80320131.2528,0.19836400817995914,1,0,-0.1256544489460267,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,10.871,14.025,10.423,13.82,AXS-USDT,54447000.0,685526853.252,0.2710383518808057,1,0,-0.1845437971941438,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,2.967,3.7323,2.9635,3.6688,RLC-USDT,29882797.3,100721814.98919,0.23703553847191317,1,0,-0.11938586090978331,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,0.4627199999999999,0.4827,0.38454,0.42635,SAND-USDT,721257001.0,310537396.35027,-0.07844112052567842,0,1,-0.15591355500302784,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.8417,0.8829,0.7645,0.86,ZRX-USDT,92978624.7,77260449.01734,0.022349025202092365,1,0,-0.11262262769623807,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.0198199999999999,0.02153,0.01913,0.02114,AKRO-USDT,1107864499.0,22549290.34046,0.06659939455096398,1,0,-0.07056974878737378,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,6.863,6.891,6.027,6.3020000000000005,ALICE-USDT,15475065.9,100398245.4347,-0.08214389746577333,0,1,-0.09241745463345333,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,17.638,18.442,15.939,17.868,AXS-USDT,46725549.0,801461455.966,0.013040027213969685,1,0,-0.11380889634618928,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,17.872,19.2,17.04,18.909,AXS-USDT,34198273.0,610292767.294,0.05826057756883807,1,0,-0.07913732389721996,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,1.6252,1.8925,1.5953,1.8755,MTL-USDT,23563362.0,42364137.8609,0.15458015267175562,1,0,-0.09694101362163232,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,0.22763,0.231,0.20785,0.21368,NKN-USDT,51669379.0,11373978.16113,-0.06165466362199146,0,1,-0.06182342738400611,17,97,0.14912280701754385,1.0,1.0,1.0
2021-07-13 11:59:00,17.474,21.49,17.349,20.373,AXS-USDT,70809026.0,1412190537.463,0.16583690987124466,1,0,-0.0907833303989951,21,93,0.18421052631578946,1.0,1.0,1.0
