candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,Dc_2,ÕÇµø·ù,Õñ·ù
2021-05-17 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.011678208458875128,3.2183647335710743,,0.2555396788159269,-0.112388300594418,0.2198921981351063
2021-05-17 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.018342033477129593,3.2773960872558483,,0.4467680608365019,-0.0886061697815806,0.2199121027721434
2021-05-18 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.008480831630359287,3.3051911316578635,,0.2217623240568159,-0.1094087365968502,0.1504936719674872
2021-05-18 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.005488391836276696,3.2870509476335386,,0.1464174454828659,-0.0204470893415731,0.1335062557216966
2021-05-19 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.06197741382213795,3.083328030797604,,0.2494742304645891,-0.1563839124373999,0.1728018999432082
2021-05-19 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,-0.05524558386061029,2.9129877735024046,,0.6577704943618556,-0.3005254389337434,0.4614201486798258
2021-05-20 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SUSHI-USDT,0.006126392918676782,2.930833881170182,,1.1953340695748205,-0.2503420752565565,0.9873432155074116
2021-05-20 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.03876811076086262,3.0444567736970765,,0.9108002751662462,0.1296763576522217,0.3755204909051064
2021-05-21 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.022572783511019212,3.1131786373583967,,0.7326440177252586,-0.05511402902557,0.2359951637975702
2021-05-21 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,CVC-USDT,0.0193082300772609,3.173288606760126,,0.4528142390870451,-0.153794390900408,0.3097124253933802
2021-05-22 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.02194010912735722,3.2429109050850426,,0.5532733493236579,-0.2042697405344731,0.3761295749131925
2021-05-22 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.015608097019758516,3.2935265731180428,,0.3767765346235258,-0.0997006536746288,0.2417669701228081
2021-05-23 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,-0.051561568049699136,3.1237071785947244,,0.3661782830971637,-0.1354751741181756,0.2278144447905875
2021-05-23 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,0.036533378209871126,3.237826754367215,,0.5060501125755443,-0.347248706074639,0.4219513858887199
2021-05-24 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,-0.11442334844348512,2.8673437754526168,,0.5803992740471869,-0.2606652205350687,0.2962025316455696
2021-05-24 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0264827671527601,2.9432789730048445,,0.833893398128522,0.0221649958613079,0.3367356321839081
2021-05-25 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.007045005482067879,2.9640143895049187,,0.5645529597751624,-0.0212201591511935,0.217243920412675
2021-05-25 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SUSHI-USDT,-0.052640156672522975,2.8079882076617673,,0.2802341287708239,-0.1954981242184242,0.2596362422826631
2021-05-26 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.009104534943810583,2.8335536344202317,,0.2378873541830673,0.0679572976418101,0.1454762853726584
2021-05-26 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.014679370796270463,2.875148418891006,,0.3776073619631903,0.0409716125256072,0.1778297747879497
2021-05-27 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,0.018404389967262347,2.928063771606034,,0.2831063500621176,-0.048587624240751,0.1495331133682688
2021-05-27 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ENJ-USDT,0.0028730960910852144,2.9364763801826834,,0.4101346001583532,-0.0550320977428039,0.1788302277432711
2021-05-28 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,-0.011204344139323141,2.903575088262123,,0.3107615936404499,-0.1640824076078809,0.2245716854531226
2021-05-28 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,REEF-USDT,0.014148021633607621,2.9446549314256596,,0.3752080526274075,-0.2710319104848736,0.3269788644840448
2021-05-29 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.00945176967170247,2.9724871316001376,,0.334479724866032,-0.0036934441366575,0.1885851496121167
2021-05-29 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,-0.01473996216808271,2.9286727837352386,,0.3966832521674334,-0.0609330839145197,0.2171068338946545
2021-05-30 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,-0.0575229834036276,2.760206787801781,,0.3410606541759288,-0.1776710684273708,0.2183563287342531
2021-05-30 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,0.00626085074387861,2.7774880305224485,,0.2639908747415699,0.014312888415235,0.1623258668683624
2021-05-31 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,0.006439443452239235,2.795373507634269,,0.3202377022119511,-0.0792365529207634,0.10641989589358
2021-05-31 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.0038864429793812327,2.8062375673777624,,0.1869629372450308,0.0268109908409659,0.1585609593604264
2021-06-01 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.006641664490540933,2.824875655781037,,0.2415297543821087,-0.0403532493873066,0.0946302909913147
2021-06-01 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,0.008024923101647374,2.8475450656903956,,0.2273948075201431,-0.1121915420603615,0.167124542124542
2021-06-02 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.0026183011094631503,2.855000796095139,,0.1469142999916714,-0.0530595482546202,0.0888852378214081
2021-06-02 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,REN-USDT,0.0027052670397726963,2.86272433564734,,0.1472951702427304,-0.0643164093585867,0.0885058568882099
2021-06-03 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.003238220390499036,2.871994467963411,,0.2401804172148092,-0.0134106307187259,0.1149987196498824
2021-06-03 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,KNC-USDT,-0.0005496699761526891,2.870415818832695,,0.2378446642812039,0.0040650406504065,0.1236777868185515
2021-06-04 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,KAVA-USDT,-0.012743171754675764,2.8338376170459716,,0.2403439374159543,-0.0287333141265726,0.0789124795849744
2021-06-04 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.008866846606879086,2.858964820505122,,0.2663786897048237,-0.1821377424814477,0.2182457053617908
2021-06-05 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.004756784727160124,2.8725643006987887,,0.1685363944690843,0.0022075055187638,0.1240573845870885
2021-06-05 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,0.008455314612696219,2.8968527356063967,,0.2812130760141789,-0.0544369873228933,0.144668158090977
2021-06-06 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SFP-USDT,0.0013494871767103511,2.9007620012259157,,0.1988086072050898,-0.055266579973992,0.1065767010812129
2021-06-06 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,NEAR-USDT,0.0013512368295678368,2.904681617675783,,0.1215539043968644,-0.0465881063305014,0.0608375433684338
2021-06-07 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.0030947444064610696,2.9136708648646357,,0.1418604651162831,-0.0274745954083553,0.1031238238614979
2021-06-07 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,WAVES-USDT,-0.011852772515316246,2.8791357869188903,,0.0992783730592608,-0.0361896583450899,0.0757008772467946
2021-06-08 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.014310585922780339,2.920337906980945,,0.2279608192341941,-0.1657195233730521,0.2014296187683284
2021-06-08 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.007523194203229444,2.9423081761942154,,0.2567694239578358,-0.1041167274622197,0.14581742450538
2021-06-09 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.006511877209628203,2.961468125750477,,0.2355305201436242,-0.0360038301947015,0.1475540786656868
2021-06-09 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.0021755448085540863,2.967910932357152,,0.1559846811614759,-0.073581761720821,0.1087417619877282
2021-06-10 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.0038542896614475186,2.956471743934471,,0.1461181714148045,-0.0025681790387671,0.1109480122324158
2021-06-10 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.013582738061703403,2.9163147626497814,,0.2024972184448015,-0.0691515448749386,0.1344857177884026
2021-06-11 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.01480318840976369,2.9594855195434615,,0.2421116098345281,-0.1235511064278187,0.1372316607401554
2021-06-11 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.019872023118007287,2.900674554881686,,0.2843364319934008,-0.0563518554879247,0.293278355913345
2021-06-12 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.02362282678178418,2.969196687441985,,0.4219590958019376,-0.1707587737550284,0.2607670434842915
2021-06-12 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,0.0009693103800962888,2.9720747606116698,,0.2926380265426004,-0.1269146608315098,0.1694699369672425
2021-06-13 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.0065807191269637855,2.9916331498355935,,0.1784258171515445,-0.0396631350176581,0.1212326907412435
2021-06-13 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.010480427453819496,3.022986744030887,,0.1867227505486468,-0.0789731705143059,0.1207388898804213
2021-06-14 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.014831184343693016,3.0678212177001494,,0.1676525753859472,0.012193941740056,0.1330688086712474
2021-06-14 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,KSM-USDT,0.0033129166395606813,3.0779846536594655,,0.1465162099229804,-0.0626137856336276,0.0884182873997603
2021-06-15 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.0027338533341840776,3.08639941226744,,0.1915298812006892,-0.0270497940846125,0.116490308081281
2021-06-15 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,FTM-USDT,0.003984228927798927,3.0986963340885376,,0.1349250034402092,-0.0432692307692308,0.0913583544811005
2021-06-16 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,-0.0028642918106024373,3.089820763555264,,0.2363594374825277,-0.0573529751855875,0.1233985477082465
2021-06-16 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.005004193372996291,3.1052828241439934,,0.1763018427578158,-0.1108618433352028,0.1693126634292117
2021-06-17 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0025477768279851265,3.1131943917676876,,0.1553182917002419,-0.0689863234111023,0.0907993966817496
2021-06-17 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.003997064648855186,3.1256380310160363,,0.1683133790538184,-0.0454709491158425,0.0733790448694814
2021-06-18 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,NKN-USDT,0.0003470223688553098,3.1267226973297437,,0.2497333230269766,-0.1287189538659569,0.1984082862743948
2021-06-18 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0028915852089390626,3.1357638824337966,,0.1463839991280178,-0.0939307878405386,0.1058885383806519
2021-06-19 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAL-USDT,0.0013186674929102082,3.1398989123310037,,0.1807753068416574,-0.0920627595754499,0.1404115909929863
2021-06-19 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,-0.008395420369043616,3.113538141045682,,0.1660921341272328,-0.0190277436778788,0.0789344463540387
2021-06-20 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.002719235026100608,3.1050716990774503,,0.1705028153709375,-0.093400447427293,0.1234153616703951
2021-06-20 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,-0.00319489234787107,3.0951513292664767,,0.1690323340597208,-0.1114658760476652,0.1587410195005131
2021-06-21 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.05231199677153742,2.933237782922469,,0.1908556763692847,0.0561238988348964,0.1378036652933656
2021-06-21 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.0020671475670934747,2.939301218269144,,0.2920721008135269,-0.1918825682906224,0.2546209907404146
2021-06-22 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DOGE-USDT,0.0359568732227995,3.044989299538068,,0.5203452527743526,-0.2380484470457551,0.3074918845036733
2021-06-22 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.035685229903322124,3.1536504427452394,,0.3716697004798941,-0.1731768650461022,0.2841099564197117
2021-06-23 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,-0.052213797505214044,2.988986377125511,,0.3946498577907602,-0.0173982869379015,0.2566779080349016
2021-06-23 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,VET-USDT,0.006160154395441708,3.007398994694476,,0.343782581497185,0.0874111250522793,0.2291928063571726
2021-06-24 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.006999278695645428,3.0284486184073462,,0.2844923445385338,-0.0865447419986935,0.228734693877551
2021-06-24 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.004942154357719941,3.043415678943939,,0.2088637727959594,-0.0956483760819504,0.2003017429626395
2021-06-25 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.0008965552245223662,3.046144269171289,,0.1623123957754306,-0.0483782297965916,0.1121495327102803
2021-06-25 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,0.009236789717695038,3.074280863235386,,0.2011617242433505,-0.1408042129691613,0.1898389758686827
2021-06-26 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.009111149959835974,3.102291097198978,,0.260826609583402,-0.081733220050977,0.1291857895631481
2021-06-26 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,0.005194405512170874,3.118405655174627,,0.1726134374579238,-0.042372881355932,0.1348344370860928
2021-06-27 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.00814939580135876,3.1438187771278407,,0.1255496304612217,-0.0071585903083701,0.0961291506145661
2021-06-27 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,-0.0052246180155256505,3.1273935249073106,,0.1202511094274273,-0.0423742519812389,0.1199524940617578
2021-06-28 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,-0.0009878054260973324,3.1243042686138653,,0.1568101065929727,0.0372021521906227,0.1002305918524213
2021-06-28 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.0035141220306140752,3.1352834550745428,,0.2583572315199246,-0.050836148296426,0.1553693513423378
2021-06-29 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LRC-USDT,0.0014573487464026869,3.1398526564874127,,0.1199283903787868,-0.0010377155943606,0.093073205655987
2021-06-29 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,BTS-USDT,0.0013142572119511087,3.143979230485665,,0.1920191366750051,0.0415506035283192,0.1719656532838249
2021-06-30 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ATOM-USDT,0.006567362839252411,3.164626882851338,,0.171433399518398,-0.0287001501752045,0.1124457791124457
2021-06-30 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.016833693251648407,3.2178992410531775,,0.2430012253746818,-0.1084670724958495,0.1501014198782961
2021-07-01 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ETC-USDT,0.0031502334032045276,3.2280363747304897,,0.1902511595344359,-0.0163541809224032,0.1248802518133296
2021-07-01 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.0023169744108064716,3.2355156524078925,,0.1536475145255003,-0.0910613674432769,0.1311100959342166
2021-07-02 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.006499538430818741,3.214486294081552,,0.1493074792243765,-0.033003300330033,0.0851913019543077
2021-07-02 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,0.0014891431755315043,3.219273124409223,,0.1481315730588498,-0.0797546012269938,0.1319018404907974
2021-07-03 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,0.0026203126986708014,3.2277086266576025,,0.1076987297990339,0.0038860103626943,0.0826563051925115
2021-07-03 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,IOST-USDT,0.0007854074910884634,3.23024369319203,,0.1510043869776033,-0.046693689397552,0.0819821967890638
2021-07-04 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.003484518392449676,3.2414995367530524,,0.140899923499548,-0.0232249502322494,0.0626410086264099
2021-07-04 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.0013497570519542812,3.2458747736116913,,0.0961225911307173,-0.0158804297057449,0.0966386554621852
2021-07-05 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.007381621568907537,3.2219149543728265,,0.2761615284411638,-0.0687378640776699,0.0776849873761894
2021-07-05 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.004201957703003467,3.2354533047337752,,0.1566022066674576,-0.1077468007312615,0.1278711004456633
2021-07-06 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.002349870906587226,3.2430562023241905,,0.1576806577239289,-0.000687403333906,0.1128893477886766
2021-07-06 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,EGLD-USDT,1.3675376471011802e-05,3.243100552338674,,0.1417903017026784,0.0024595203935231,0.0943744236089764
2021-07-07 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALPHA-USDT,0.008063549664810044,3.26925145471043,,0.3792918454935622,-0.0647806965410673,0.1337216213003685
2021-07-07 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,0.0024626753601932894,3.2773025597142214,,0.2238496277309898,-0.0364842454394692,0.1338545368396115
2021-07-08 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,KEEP-USDT,0.009687936999074775,3.3090528604396394,,0.2097861960109054,-0.1031746031746031,0.1397392290249433
2021-07-08 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALPHA-USDT,0.0003777281710564129,3.310302782924542,,0.2588992904418342,-0.1449132058888156,0.2174725274725274
2021-07-09 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,-0.013670160849507562,3.265050411421391,,0.3272505818126455,-0.0784411205256784,0.212136929460581
2021-07-09 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,-0.054053940693731706,3.088561570120375,,0.264336812478011,-0.1212618740471443,0.1572031909901454
2021-07-10 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ZRX-USDT,-0.000583119315580527,3.086760570211478,,0.1674357284113382,-0.0283720930232558,0.0920823160097663
2021-07-10 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,EOS-USDT,0.0011060028405882605,3.090174536170348,,0.2252989301447451,-0.0464454976303316,0.1090047393364928
2021-07-11 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ALICE-USDT,-0.004555291075426959,3.0760978916842197,,0.1982062780269058,-0.0821438974657733,0.1258924668512312
2021-07-11 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,0.0010480454338552825,3.0793217820336913,,0.152317880794702,-0.0528541226215645,0.0997888067581837
2021-07-12 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.001986949528107518,3.0854402389953943,,0.117601991955564,-0.050256786500367,0.0861752841950861
2021-07-12 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,SAND-USDT,-0.00029114946269825914,3.084541914727623,,0.1368600904037892,-0.1163669028030133,0.123430577955617
2021-07-13 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,0.0074995251304794674,3.1076745143331403,,0.1580810066850177,-0.0458937198067632,0.1031426269137792
2021-07-13 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,AKRO-USDT,5.3459977939596115e-05,3.10784065054412,,0.1531141868512109,-0.0806109461179427,0.1503184713375795
2021-07-14 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,ATOM-USDT,0.004172899110576722,3.1208093560305894,,0.1498197774643473,-0.111633717939296,0.132186443170122
2021-07-14 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,0.009375821646403937,3.150069507945161,,0.2352468887996788,-0.0817417876241407,0.2236641221374045
2021-07-15 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,-0.05079893916749212,2.990049318637683,,0.2178579584379995,0.0047444468406299,0.0894975199482425
2021-07-15 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,KEEP-USDT,0.003954334659466596,3.0018729742918864,,0.15629767757247,-0.0785569790964261,0.1055649241146713
2021-07-16 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,-0.0048282709888437525,2.987379118097919,,0.3214470284237725,-0.1965023847376789,0.2871224165341811
2021-07-16 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TLM-USDT,0.0025596004561785346,2.9950256150513805,,0.3930778739184177,-0.3205922865013774,0.3285123966942148
2021-07-17 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TLM-USDT,0.01852281320330995,3.050501915058106,,0.5170097508125676,-0.0897110998479472,0.2427774961986822
2021-07-17 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.008845775800884637,3.077485971078879,,0.2422895912468048,-0.0956243737176123,0.1334446564885496
2021-07-18 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,0.005691975461034504,3.0950029457079378,,0.1993772703684483,-0.0220545560069646,0.0923287960324997
2021-07-18 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,XEM-USDT,-0.002270626638271378,3.087975349573885,,0.1702127659574468,-0.0633312222925902,0.1318124207858049
2021-07-19 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.004681252070729891,3.0735197585743297,,0.1782336912966821,-0.0912785245389183,0.1314392756790509
2021-07-19 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TLM-USDT,-0.002640728688064531,3.0654034267745294,,0.205529473135107,-0.1045454545454545,0.1828282828282828
2021-07-20 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TLM-USDT,-0.03294107712412053,2.964425736076606,,0.3211638759264342,-0.0936266215454032,0.1489001692047376
2021-07-20 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DASH-USDT,0.009321806407486921,2.992059538897684,,0.4622303422106668,-0.1448140900195694,0.2338528452337805
2021-07-21 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,IOST-USDT,-0.0004944544557514696,2.9905801017268026,,0.1744426503498483,-0.0260444926749863,0.0795701259227094
2021-07-21 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,0.018439689548171545,3.045725470371584,,0.2729570345408593,0.0571665285832641,0.1313173156586577
2021-07-22 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,DASH-USDT,0.003414574076707755,3.0561253256074834,,0.2001959148133368,-0.0154456567946718,0.1173303103301686
2021-07-22 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,TLM-USDT,0.008543665705498027,3.08223583874358,,0.2546494992846924,0.0028312570781428,0.1456916099773242
2021-07-23 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.008875219302900472,3.109591357755689,,0.3452974814454314,-0.2400174558149683,0.3081788440567066
2021-07-23 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0038676728642821345,3.121618239869087,,0.2378854625550659,-0.0611257087539759,0.127247579529737
2021-07-24 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.0057074507701619925,3.1394347222963797,,0.1987723651560662,0.0073587385019711,0.1403416557161629
2021-07-24 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.00030467958662705463,3.1403912439698116,,0.1436642453591605,-0.018001565353509,0.0712235846595356
