candle_begin_time,symbol,strategy_nv,nv_change
2022-06-26 13:35:00,APE-USDT,1.0005967368085276,-4.676990184659946e-05
2022-06-26 13:36:00,APE-USDT,1.0011934368085276,0.0005963441395013813
2022-06-26 13:36:30,APE-USDT,1.0013103845204319,0.000116808308569194
2022-06-26 13:37:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:38:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:39:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:40:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:41:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:42:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:43:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:44:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:45:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:46:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:47:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:48:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:49:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:50:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:51:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:52:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:53:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:54:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:55:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:56:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:57:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:58:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 13:59:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:00:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:01:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:02:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:03:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:04:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:05:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:06:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:07:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:08:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:09:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:10:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:11:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:12:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:13:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:14:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:15:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:16:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:17:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:18:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:19:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:20:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:21:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:22:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:23:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:24:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:25:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:26:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:27:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:28:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:29:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:30:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:31:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:32:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:33:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:34:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:35:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:36:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:37:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:38:00,APE-USDT,1.0013103845204319,0.0
2022-06-26 14:38:30,APE-USDT,1.0012753213289596,-3.501730533739256e-05
2022-06-26 14:39:00,APE-USDT,1.0013104213289596,3.5055293236885277e-05
2022-06-26 14:40:00,APE-USDT,1.0013104213289596,0.0
2022-06-26 14:41:00,APE-USDT,1.0012051213289597,-0.00010516219321898834
2022-06-26 14:42:00,APE-USDT,1.0012402213289595,3.505775115608678e-05
2022-06-26 14:43:00,APE-USDT,1.0014040213289597,0.0001635971033830952
2022-06-26 14:44:00,APE-USDT,1.0015561213289597,0.00015188674776656086
2022-06-26 14:45:00,APE-USDT,1.0015561213289597,0.0
2022-06-26 14:46:00,APE-USDT,1.0016497213289597,9.345457334508644e-05
2022-06-26 14:47:00,APE-USDT,1.0016965213289595,4.6722920201691664e-05
2022-06-26 14:48:00,APE-USDT,1.0017667213289596,7.008110590911443e-05
2022-06-26 14:49:00,APE-USDT,1.0018018213289595,3.5038097445649896e-05
2022-06-26 14:50:00,APE-USDT,1.0017316213289595,-7.007373964118546e-05
2022-06-26 14:51:00,APE-USDT,1.0015795213289596,-0.00015183707568122706
2022-06-26 14:52:00,APE-USDT,1.0016965213289595,0.00011681548744602033
2022-06-26 14:53:00,APE-USDT,1.0016497213289597,-4.672073727252091e-05
2022-06-26 14:54:00,APE-USDT,1.0017901213289597,0.00014016876060596317
2022-06-26 14:55:00,APE-USDT,1.0017199213289596,-7.007455803920148e-05
2022-06-26 14:56:00,APE-USDT,1.0017082213289596,-1.1679911471107474e-05
2022-06-26 14:57:00,APE-USDT,1.0017784213289596,7.008028735833172e-05
2022-06-26 14:58:00,APE-USDT,1.0016614213289596,-0.0001167922940930044
2022-06-26 14:59:00,APE-USDT,1.0017901213289597,0.00012848652973906916
2022-06-26 15:00:00,APE-USDT,1.0018720213289596,8.175365104534649e-05
2022-06-26 15:01:00,APE-USDT,1.0016029213289597,-0.00026859718034943914
2022-06-26 15:02:00,APE-USDT,1.0015327213289595,-7.008765500304825e-05
2022-06-26 15:03:00,APE-USDT,1.0013806213289596,-0.00015186722985760515
2022-06-26 15:04:00,APE-USDT,1.0012051213289597,-0.0001752580350186106
2022-06-26 15:05:00,APE-USDT,1.0014625213289594,0.0002570901751461907
2022-06-26 15:06:00,APE-USDT,1.0016029213289597,0.0001401949618782261
2022-06-26 15:07:00,APE-USDT,1.0016146213289596,1.1681275833730353e-05
2022-06-26 15:08:00,APE-USDT,1.0016380213289595,2.336227876620356e-05
2022-06-26 15:09:00,APE-USDT,1.0012636213289596,-0.00037378772772933555
2022-06-26 15:10:00,APE-USDT,1.0013923213289595,0.00012853757717579128
2022-06-26 15:11:00,APE-USDT,1.0012519213289595,-0.000140204789880638
2022-06-26 15:12:00,APE-USDT,1.0012753213289596,2.3370741670136752e-05
2022-06-26 15:13:00,APE-USDT,1.0012636213289596,-1.1685097745517403e-05
2022-06-26 15:14:00,APE-USDT,1.0012402213289595,-2.3370468577588177e-05
2022-06-26 15:15:00,APE-USDT,1.0011934213289597,-4.674202953780515e-05
2022-06-26 15:16:00,APE-USDT,1.0010530213289597,-0.0001402326433723733
2022-06-26 15:17:00,APE-USDT,1.0009126213289596,-0.00014025231132475113
2022-06-26 15:18:00,APE-USDT,1.0008307213289596,-8.1825324463769e-05
2022-06-26 15:19:00,APE-USDT,1.0008190213289596,-1.1690288627796974e-05
2022-06-26 15:20:00,APE-USDT,1.0009594213289597,0.00014028510350816426
2022-06-26 15:21:00,APE-USDT,1.0011583213289597,0.0001987093540074536
2022-06-26 15:22:00,APE-USDT,1.0012402213289595,8.180524324186145e-05
2022-06-26 15:23:00,APE-USDT,1.0012753213289596,3.505652215363142e-05
2022-06-26 15:24:00,APE-USDT,1.0012870213289595,1.1685097745628426e-05
2022-06-26 15:25:00,APE-USDT,1.0013689213289596,8.17947284399434e-05
2022-06-26 15:26:00,APE-USDT,1.0014040213289597,3.50520165470769e-05
2022-06-26 15:27:00,APE-USDT,1.0012402213289595,-0.00016357034374869794
2022-06-26 15:28:00,APE-USDT,1.0012519213289595,1.1685507384395777e-05
2022-06-26 15:29:00,APE-USDT,1.0013689213289596,0.00011685370835023967
2022-06-26 15:30:00,APE-USDT,1.0013338213289598,-3.5052016546743836e-05
2022-06-26 15:31:00,APE-USDT,1.0012402213289595,-9.347532062387032e-05
2022-06-26 15:32:00,APE-USDT,1.0013455213289597,0.00010516956646067221
2022-06-26 15:33:00,APE-USDT,1.0012636213289596,-8.178994987806387e-05
2022-06-26 15:34:00,APE-USDT,1.0012636213289596,0.0
2022-06-26 15:35:00,APE-USDT,1.0011934213289597,-7.011140573220942e-05
2022-06-26 15:36:00,APE-USDT,1.0011349213289595,-5.843026807206275e-05
2022-06-26 15:37:00,APE-USDT,1.0011583213289597,2.337347294711911e-05
2022-06-26 15:38:00,APE-USDT,1.0012987213289597,0.00014023755984338138
2022-06-26 15:39:00,APE-USDT,1.0013338213289598,3.5054474007090164e-05
2022-06-26 15:40:00,APE-USDT,1.0013689213289596,3.5053245233784835e-05
2022-06-26 15:41:00,APE-USDT,1.0014274213289596,5.8420027578165445e-05
2022-06-26 15:42:00,APE-USDT,1.0015327213289595,0.00010514990678034408
2022-06-26 15:43:00,APE-USDT,1.0014976213289595,-3.5046283813344736e-05
2022-06-26 15:44:00,APE-USDT,1.0015327213289595,3.5047512098485e-05
2022-06-26 15:45:00,APE-USDT,1.0017316213289595,0.0001985956082752871
2022-06-26 15:46:00,APE-USDT,1.0017784213289596,4.671910020959125e-05
2022-06-26 15:47:00,APE-USDT,1.0018837213289598,0.00010511306468408144
2022-06-26 15:48:00,APE-USDT,1.0020124213289596,0.0001284580208860131
2022-06-26 15:49:00,APE-USDT,1.0019188213289596,-9.341201566737123e-05
2022-06-26 15:50:00,APE-USDT,1.0020709213289596,0.00015180870621667175
2022-06-26 15:51:00,APE-USDT,1.0019890213289597,-8.173074206285769e-05
2022-06-26 15:52:00,APE-USDT,1.0019890213289597,0.0
2022-06-26 15:53:00,APE-USDT,1.0019305213289595,-5.838387323109373e-05
2022-06-26 15:54:00,APE-USDT,1.0019890213289597,5.838728210671995e-05
2022-06-26 15:55:00,APE-USDT,1.0018603213289596,-0.00012844452110805094
2022-06-26 15:56:00,APE-USDT,1.0019305213289595,7.006964793943027e-05
2022-06-26 15:57:00,APE-USDT,1.0020475213289595,0.00011677456421299581
2022-06-26 15:58:00,APE-USDT,1.0018252213289596,-0.00022184576606210094
2022-06-26 15:59:00,APE-USDT,1.0017316213289595,-9.342947053769812e-05
2022-06-26 16:00:00,APE-USDT,1.0015650128864655,-0.0001663204384753092
2022-06-26 16:01:00,APE-USDT,1.0015299128864656,-3.5045153882418134e-05
2022-06-26 16:02:00,APE-USDT,1.0015533128864655,2.3364254725599665e-05
2022-06-26 16:03:00,APE-USDT,1.0015884128864656,3.504556327493802e-05
2022-06-26 16:04:00,APE-USDT,1.0016001128864656,1.1681445042155403e-05
2022-06-26 16:05:00,APE-USDT,1.0016352128864656,3.504392576281212e-05
2022-06-26 16:06:00,APE-USDT,1.0014012128864658,-0.00023361798486054575
2022-06-26 16:07:00,APE-USDT,1.0013895128864656,-1.1683628749037389e-05
2022-06-26 16:08:00,APE-USDT,1.0013544128864655,-3.5051295772858815e-05
2022-06-26 16:09:00,APE-USDT,1.0012842128864656,-7.010504881843627e-05
2022-06-26 16:10:00,APE-USDT,1.0010619128864657,-0.00022201488562278993
2022-06-26 16:11:00,APE-USDT,1.0011321128864656,7.012553279306388e-05
2022-06-26 16:12:00,APE-USDT,1.0011555128864658,2.3373538516002768e-05
2022-06-26 16:13:00,APE-USDT,1.0010853128864656,-7.011897661901578e-05
2022-06-26 16:14:00,APE-USDT,1.0010736128864655,-1.1687315605968251e-05
2022-06-26 16:15:00,APE-USDT,1.0009098128864655,-0.00016362433080985284
2022-06-26 16:16:00,APE-USDT,1.0007811128864657,-0.0001285830135171473
2022-06-26 16:17:00,APE-USDT,1.0006992128864656,-8.183607678591276e-05
2022-06-26 16:18:00,APE-USDT,1.0009098128864655,0.00021045284865617297
2022-06-26 16:19:00,APE-USDT,1.0009683128864655,5.844682432609716e-05
2022-06-26 16:20:00,APE-USDT,1.0012608128864657,0.000292217042472398
2022-06-26 16:21:00,APE-USDT,1.0011906128864656,-7.011160238834524e-05
2022-06-26 16:22:00,APE-USDT,1.0012257128864657,3.5058259184816976e-05
2022-06-26 16:23:00,APE-USDT,1.0014012128864658,0.00017528515073195194
2022-06-26 16:24:00,APE-USDT,1.0013544128864655,-4.6734514995594445e-05
2022-06-26 16:25:00,APE-USDT,1.0013310128864656,-2.33683496060344e-05
2022-06-26 16:26:00,APE-USDT,1.0013661128864657,3.505334354803047e-05
2022-06-26 16:27:00,APE-USDT,1.0014948128864656,0.00012852442113198137
2022-06-26 16:28:00,APE-USDT,1.0013427128864656,-0.0001518729783148709
2022-06-26 16:29:00,APE-USDT,1.0009566128864655,-0.000385582273712326
2022-06-26 16:30:00,APE-USDT,1.0008747128864657,-8.182172828019585e-05
2022-06-26 16:31:00,APE-USDT,1.0007811128864657,-9.351819842673414e-05
2022-06-26 16:32:00,APE-USDT,1.0008513128864656,7.014520867354435e-05
2022-06-26 16:33:00,APE-USDT,1.0008864128864656,3.5070144334348186e-05
2022-06-26 16:34:00,APE-USDT,1.0008747128864657,-1.1689638154011028e-05
2022-06-26 16:35:00,APE-USDT,1.0010034128864655,0.00012858752283650965
2022-06-26 16:36:00,APE-USDT,1.0010619128864657,5.844135918731119e-05
2022-06-26 16:37:00,APE-USDT,1.0010970128864656,3.50627663963099e-05
2022-06-26 16:38:00,APE-USDT,1.0012842128864656,0.00018699486422435463
2022-06-26 16:39:00,APE-USDT,1.0012374128864656,-4.673997592063994e-05
2022-06-26 16:40:00,APE-USDT,1.0012842128864656,4.674216064803893e-05
2022-06-26 16:41:00,APE-USDT,1.0011906128864656,-9.347995184127988e-05
2022-06-26 16:42:00,APE-USDT,1.0012608128864657,7.0116518369856e-05
2022-06-26 16:43:00,APE-USDT,1.0014363128864656,0.0001752790059703635
2022-06-26 16:44:00,APE-USDT,1.0013310128864656,-0.00010514897317481786
2022-06-26 16:45:00,APE-USDT,1.0014012128864658,7.010668709628298e-05
2022-06-26 16:46:00,APE-USDT,1.0014012128864658,0.0
2022-06-26 16:47:00,APE-USDT,1.0011789128864654,-0.0002219889462282687
2022-06-26 16:48:00,APE-USDT,1.0013193128864655,0.00014023467553392344
2022-06-26 16:49:00,APE-USDT,1.0013427128864656,2.3369168754561187e-05
2022-06-26 16:50:00,APE-USDT,1.0014363128864656,9.347449059693425e-05
2022-06-26 16:51:00,APE-USDT,1.0013661128864657,-7.009931544976755e-05
2022-06-26 16:52:00,APE-USDT,1.0013778128864657,1.1684038284665021e-05
2022-06-26 16:53:00,APE-USDT,1.0013895128864656,1.1683901769421468e-05
2022-06-26 16:54:00,APE-USDT,1.0013895128864656,0.0
2022-06-26 16:55:00,APE-USDT,1.0012374128864656,-0.00015188894834894384
2022-06-26 16:56:00,APE-USDT,1.0012491128864656,1.1685540161954222e-05
2022-06-26 16:57:00,APE-USDT,1.0011438128864656,-0.00010516863250586983
2022-06-26 16:58:00,APE-USDT,1.0010970128864656,-4.6746530715791046e-05
2022-06-26 16:59:00,APE-USDT,1.0014948128864656,0.0003973640864765038
2022-06-26 17:00:00,APE-USDT,1.0018224128864657,0.0003271110302167646
2022-06-26 17:01:00,APE-USDT,1.0015767128864657,-0.00024525304768552303
2022-06-26 17:02:00,APE-USDT,1.0013193128864655,-0.00025699479299834405
2022-06-26 17:03:00,APE-USDT,1.0012023128864656,-0.00011684584377247287
2022-06-26 17:04:00,APE-USDT,1.0012140128864655,1.1685949831807818e-05
2022-06-26 17:05:00,APE-USDT,1.0010853128864656,-0.00012854394599293162
2022-06-26 17:06:00,APE-USDT,1.0010853128864656,0.0
2022-06-26 17:07:00,APE-USDT,1.0010268128864657,-5.8436578028731034e-05
2022-06-26 17:08:00,APE-USDT,1.0010619128864657,3.506399583730335e-05
2022-06-26 17:09:00,APE-USDT,1.0010151128864657,-4.675035519541293e-05
2022-06-26 17:10:00,APE-USDT,1.0009683128864655,-4.675254089347991e-05
2022-06-26 17:11:00,APE-USDT,1.0009332128864656,-3.506604509651012e-05
2022-06-26 17:12:00,APE-USDT,1.0009800128864657,4.6756366356426327e-05
2022-06-26 17:13:00,APE-USDT,1.0010970128864656,0.00011688545075183576
2022-06-26 17:14:00,APE-USDT,1.0010970128864656,0.0
2022-06-26 17:15:00,APE-USDT,1.0010268128864657,-7.012307408404972e-05
2022-06-26 17:16:00,APE-USDT,1.0011438128864656,0.00011687998612397443
2022-06-26 17:17:00,APE-USDT,1.0010736128864655,-7.011979607374208e-05
2022-06-26 17:18:00,APE-USDT,1.0010736128864655,0.0
2022-06-26 17:19:00,APE-USDT,1.0011321128864656,5.8437261003740915e-05
2022-06-26 17:20:00,APE-USDT,1.0010853128864656,-4.674707703167247e-05
2022-06-26 17:21:00,APE-USDT,1.0011438128864656,5.8436578028731034e-05
2022-06-26 17:22:00,APE-USDT,1.0010619128864657,-8.180642875244004e-05
2022-06-26 17:23:00,APE-USDT,1.0007460128864656,-0.0003155648975688985
2022-06-26 17:24:00,APE-USDT,1.0008864128864656,0.00014029533787018877
2022-06-26 17:25:00,APE-USDT,1.0009098128864655,2.3379276308022057e-05
2022-06-26 17:26:00,APE-USDT,1.0007226128864657,-0.00018702983784324445
2022-06-26 17:27:00,APE-USDT,1.0005120128864655,-0.00021044792761570896
2022-06-26 17:28:00,APE-USDT,1.0006641128864655,0.00015202216269361024
2022-06-26 17:29:00,APE-USDT,1.0010268128864657,0.0003624592861173337
2022-06-26 17:30:00,APE-USDT,1.0014714128864657,0.00044414394727154693
2022-06-26 17:31:00,APE-USDT,1.0012023128864656,-0.00026870462455286237
2022-06-26 17:32:00,APE-USDT,1.0009917128864656,-0.00021034709697465015
2022-06-26 17:33:00,APE-USDT,1.0010736128864655,8.181885918290277e-05
2022-06-26 17:34:00,APE-USDT,1.0012374128864656,0.00016362433081007488
2022-06-26 17:35:00,APE-USDT,1.0008981128864656,-0.0003388806646985598
2022-06-26 17:36:00,APE-USDT,1.0007694128864655,-0.0001285845165887034
2022-06-26 17:37:00,APE-USDT,1.0007226128864657,-4.676401916081652e-05
2022-06-26 17:38:00,APE-USDT,1.0007928128864656,7.014930920501428e-05
2022-06-26 17:39:00,APE-USDT,1.0007811128864657,-1.1690731437363766e-05
2022-06-26 17:40:00,APE-USDT,1.0008747128864657,9.352694489805913e-05
2022-06-26 17:41:00,APE-USDT,1.0008513128864656,-2.337954960685007e-05
2022-06-26 17:42:00,APE-USDT,1.0007694128864655,-8.183033677988671e-05
2022-06-26 17:43:00,APE-USDT,1.0006992128864656,-7.014602874144682e-05
2022-06-26 17:44:00,APE-USDT,1.0006524128864656,-4.676729970143345e-05
2022-06-26 17:45:00,APE-USDT,1.0006290128864654,-2.33847434921719e-05
2022-06-26 17:46:00,APE-USDT,1.0006173128864655,-1.169264517542068e-05
2022-06-26 17:47:00,APE-USDT,0.9994941128864655,-0.001122507061925515
2022-06-26 17:47:30,APE-USDT,0.998986587774382,-0.0005077819924499405
2022-06-26 17:48:00,APE-USDT,0.998705787774382,-0.00028108485482825074
2022-06-26 17:49:00,APE-USDT,0.9984717877743821,-0.000234303238115241
2022-06-26 17:50:00,APE-USDT,0.9984483877743819,-2.3435814898942198e-05
2022-06-26 17:51:00,APE-USDT,0.998565387774382,0.00011718182074571537
2022-06-26 17:52:00,APE-USDT,0.9986823877743819,0.00011716809077544355
2022-06-26 17:53:00,APE-USDT,0.9987057877743819,2.343087280443079e-05
2022-06-26 17:54:00,APE-USDT,0.9987057877743819,0.0
2022-06-26 17:55:00,APE-USDT,0.998939787774382,0.00023430323811535203
2022-06-26 17:56:00,APE-USDT,0.9991035877743817,0.0001639738470771146
2022-06-26 17:57:00,APE-USDT,0.9993609877743818,0.0002576309435275981
2022-06-26 17:58:00,APE-USDT,0.9988461877743818,-0.000515129173839779
2022-06-26 17:59:00,APE-USDT,0.9987057877743818,-0.0001405621823644676
2022-06-26 18:00:00,APE-USDT,0.999080187774382,0.00037488518098460766
2022-06-26 18:01:00,APE-USDT,0.9988695877743818,-0.00021079389079803335
2022-06-26 18:02:00,APE-USDT,0.9991737877743818,0.00030454426055537276
2022-06-26 18:03:00,APE-USDT,0.9992439877743818,7.02580480582693e-05
2022-06-26 18:04:00,APE-USDT,0.9989865877743818,-0.00025759474477637934
2022-06-26 18:05:00,APE-USDT,0.9989865877743818,0.0
2022-06-26 18:06:00,APE-USDT,0.9987759877743817,-0.00021081364112129908
2022-06-26 18:07:00,APE-USDT,0.9987291877743819,-4.685735397391699e-05
2022-06-26 18:08:00,APE-USDT,0.9987291877743819,0.0
2022-06-26 18:09:00,APE-USDT,0.9979569877743817,-0.0007731825698625849
2022-06-26 18:10:00,APE-USDT,0.9979335877743818,-2.344790435515609e-05
2022-06-26 18:11:00,APE-USDT,0.9979335877743818,0.0
2022-06-26 18:12:00,APE-USDT,0.9980037877743817,7.03453625170436e-05
