candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,Dc_2,ÕÇµø·ù,Õñ·ù,Sgcz_2
2021-01-12 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,0.014046762288768555,1.2581682448009115,,0.402752842609228,0.0037814331631689,0.2009628091372475,-0.0633379822353719
2021-01-13 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,RSR-USDT,0.013389074830324033,1.2750139535796883,,0.2204791286752767,-0.0737592957960237,0.1454444275813225,-0.1465528955034505
2021-01-13 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CVC-USDT,0.00331026057459316,1.2792345820022792,,0.3067484662576686,-0.0435292049915051,0.1550501201711706,-0.107551856804228
2021-01-14 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ZRX-USDT,0.0008795168685322707,1.28035969039596,,0.2276439574072159,0.050787728026534,0.1321458160729079,-0.0254734206387885
2021-01-14 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,0.012858523518596732,1.2968232255871797,,0.1292018321152503,-0.0310356801805712,0.1264929424538545,-0.0636423681873642
2021-01-15 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,LRC-USDT,0.005157589266115314,1.3035117071355171,,0.1649211508366438,-0.0592059599278145,0.1344098459260627,-0.0888761897651509
2021-01-15 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOT-USDT,0.014276790928023475,1.322121671250522,,0.2272306038477222,-0.0252413793103447,0.1055746730901583,-0.0520456069402779
2021-01-16 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,-0.025677087339950555,1.2881734376237808,,0.2638200276569194,-0.1040604459733397,0.2222495239265313,-0.1231550761384139
2021-01-16 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,-0.009454782375774795,1.2759940381087942,,0.3655087067974896,-0.0287347004944475,0.1527125506072873,-0.0877773637176491
2021-01-17 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,9.546323575237992e-05,1.2761158486284727,,0.2707035120554882,-0.1310661381180889,0.1829721491502776,-0.1636443305241959
2021-01-17 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,0.009529366075144097,1.2882764237043467,,0.3562423350502877,-0.1116019976949673,0.1960633701392269,-0.1751013621521549
2021-01-18 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ENJ-USDT,0.017692308208184793,1.311069007249862,,0.4081141201199976,-0.0142560142560143,0.1350502779074212,-0.1536247667167661
2021-01-18 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,0.005145949566267349,1.317815702239066,,0.2691211813384206,-0.043952332706132,0.1784128210079166,-0.1140915083639536
2021-01-19 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ZEN-USDT,0.0033395733034498054,1.3222166443771306,,0.1925546393403251,-0.0227904746683714,0.1102586234455421,-0.0851226190399589
2021-01-19 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,GRT-USDT,0.006625122896933844,1.3309764921425005,,0.2132221560452649,-0.0914863707605552,0.2005037620692995,-0.1346230779292782
2021-01-20 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CRV-USDT,0.01645426359280111,1.3528767301800348,,0.2371514947934163,-0.1161247511612474,0.1500664010624171,-0.1682797366950998
2021-01-20 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,LRC-USDT,-0.0024346786654549923,1.349582910068075,,0.2655143598539826,-0.1302152424151654,0.2090255180681623,-0.1927079157854493
2021-01-21 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ENJ-USDT,-0.027896667717997703,1.3119340440680174,,0.2653681223198773,0.0667512690355329,0.1688186254575031,-0.0639198204026766
2021-01-21 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ENJ-USDT,0.007577916139148044,1.3218757702340582,,0.2561165411193425,-0.1582203188198905,0.202931309334031,-0.2035477870526362
2021-01-22 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CTK-USDT,0.00613318163071308,1.3299830744261425,,0.6322802016072244,-0.3172961411116645,0.5430984552446169,-0.3830000603560985
2021-01-22 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SKL-USDT,0.0055987378179707115,1.3374293009621931,,0.3051900584795321,-0.0106565830182183,0.2254464285714285,-0.0607815892321458
2021-01-23 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CRV-USDT,0.0002726710286957701,1.3377939791854945,,0.3845278725824801,-0.0180541624874623,0.100351229302559,-0.0554751565100086
2021-01-23 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,BEL-USDT,0.005303306005995045,1.344888710030093,,0.2124769111601024,-0.0197443265114642,0.1256236865894174,-0.078859781131954
2021-01-24 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,-0.019147805550033703,1.3191370425240012,,0.2822769299320485,0.0091539774364428,0.1462683917356473,-0.0775931920827271
2021-01-24 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,QTUM-USDT,9.525440531032991e-05,1.3192626961385097,,0.3648686811635132,-0.0421212890129408,0.1134229890890637,-0.0785940930471219
2021-01-25 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AXS-USDT,-0.02948999488597015,1.2803576459761339,,0.1668002564924655,-0.0629950337450655,0.1090612785353246,-0.0866005860686748
2021-01-25 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,-0.0021058914126939055,1.2776613518042959,,0.2341804889823786,-0.024631667780161,0.1774116985179064,-0.094541314268712
2021-01-26 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,COMP-USDT,0.004463829966645072,1.2833646148337041,,0.2263420509291123,-0.1415257998144189,0.2003146303093865,-0.1730208697612599
2021-01-26 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FLM-USDT,0.006399512202894364,1.2915775223470953,,0.2040453434096465,-0.0659142212189616,0.2073170731707316,-0.1341284731480027
2021-01-27 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AXS-USDT,0.024335854884085073,1.3230091655024805,,0.1975988956900013,-0.0211945652846216,0.1062184180674435,-0.0467393864120013
2021-01-27 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SKL-USDT,0.0028491008284279307,1.3267785520119313,,0.3019634394041977,-0.159205843790972,0.1884247986514329,-0.1947981946309001
2021-01-28 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AXS-USDT,0.013404499328902864,1.344563354221978,,0.3036824462351036,-0.1021219750295431,0.1612525186068506,-0.2014494655756105
2021-01-28 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AKRO-USDT,-0.007304091630787379,1.3347425402793418,,0.275413119679515,0.0236453201970443,0.1612426035502958,-0.0716997669422508
2021-01-29 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,BEL-USDT,0.003084965268116191,1.3388601746579807,,0.3205505004695407,-0.0728571172023249,0.1215493758793067,-0.1298641827561388
2021-01-29 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,HNT-USDT,0.0019370164587457772,1.3414535688522524,,0.2317706663246329,-0.1077188477894567,0.1783848935315387,-0.1315332195804947
2021-01-30 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,-0.11148305322474317,1.1919042292373752,,0.951747088186356,-0.0806483930431994,0.5847870060683744,-0.4143841206912418
2021-01-30 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.08798573083489236,1.2967747939320247,,0.8236271151250909,-0.2876446614214415,0.4864735247313234,-0.4490331829082846
2021-01-31 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.04168173987275714,1.3508266235662476,,0.7830148503290151,-0.1436438733363958,0.4018542884244667,-0.3485091012012448
2021-01-31 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.016232279647314662,1.3727536190750127,,0.4641600784009713,-0.128953421506613,0.2269706968577829,-0.2412697521382104
2021-02-01 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,HNT-USDT,0.004855642248984271,1.3794192195452395,,0.1619924827557721,-0.0822094807397237,0.1582728006456819,-0.1185139218238038
2021-02-01 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,1INCH-USDT,0.007211005098319623,1.3893662185701003,,0.2436193230176065,-0.0307325259305687,0.1748918798755103,-0.0969813984516479
2021-02-02 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,XRP-USDT,0.020574088678963598,1.417951162358518,,0.7116399749485551,-0.4085045389393216,0.4558050645007167,-0.4709024792235559
2021-02-02 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.0035990648554298232,1.4230544605536783,,0.4175364770273801,-0.0428879001004735,0.1898556132847259,-0.1594458258572747
2021-02-03 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.008693563125713455,1.4354258743378299,,0.2062042088854247,-0.059506313547887,0.120289246279405,-0.0972505837770045
2021-02-03 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,LUNA-USDT,0.006352285910503186,1.4445441098949579,,0.2919358482042015,-0.0795397066262012,0.169505033557047,-0.1135062716132576
2021-02-04 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.028742394671640747,1.4860637668221528,,0.240458042179931,-0.0982831670323906,0.1175006034690851,-0.1427549828941337
2021-02-04 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FLM-USDT,0.010641493872348473,1.5018777052907097,,0.2310513447432763,-0.0636682242990653,0.1966111598013439,-0.111542188955461
2021-02-05 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.008465218153375309,1.5145914277056862,,0.5214503808946125,-0.0228631727048873,0.274244332493701,-0.103452358324792
2021-02-05 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.007981050005005041,1.5266794576273572,,0.3020264964151292,-0.1289833655412831,0.2099050794793565,-0.16945475133599
2021-02-06 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AKRO-USDT,0.020435949567486844,1.5578786020291482,,0.4579006888043589,-0.1705558717510908,0.3510900473933648,-0.2625452875861874
2021-02-06 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.004014810354764142,1.5641331891720403,,0.2942734855207961,-0.1700210674583659,0.2581207800810711,-0.2139821980104646
2021-02-07 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ZRX-USDT,0.007598604630619565,1.5760184188661888,,0.2199867637326274,-0.0273249599144841,0.1057762938230384,-0.0988208343980637
2021-02-07 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,0.023180387851270856,1.6125511370762537,,0.2743720102108671,-0.0802922998737684,0.1876832604386784,-0.1234179682678986
2021-02-08 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SXP-USDT,-0.02806776792468091,1.5672904259941172,,0.2217688462715494,-0.0647761893602062,0.1555472263868065,-0.0788513915384727
2021-02-08 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.03776300425711265,1.6264760210230649,,0.3895340531052922,-0.0364603357682942,0.1941048314750736,-0.0947564752565798
2021-02-09 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,EGLD-USDT,-0.10498405562677582,1.4557219719563625,,0.4136620306956398,-0.1160910227449549,0.1992643110299645,-0.1600959540644046
2021-02-09 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,LUNA-USDT,-0.058701202642049255,1.3702693414900686,,0.6122688459322123,-0.0658436213991768,0.1818072247666929,-0.1067406478748342
2021-02-10 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DOGE-USDT,0.008618875392572223,1.3820795221986335,,0.2828390473556768,-0.1204321018597424,0.2199596496284507,-0.1534369651010208
2021-02-10 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FIL-USDT,0.03668798225192815,1.4327852311798104,,0.5165173704914924,-0.065315061070598,0.1902124773960216,-0.1679311834535014
2021-02-11 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,MATIC-USDT,0.02136329067372178,1.4633942385465204,,0.4093940509799108,-0.1185617841159069,0.2623995146367361,-0.1782759226167934
2021-02-11 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AVAX-USDT,0.02012490121276156,1.4928449030325937,,0.3619116222701366,-0.1177281434596082,0.1612560746026882,-0.175625678946335
2021-02-12 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,EGLD-USDT,0.008195189703147365,1.5050790502103224,,0.2429654130328735,-0.1200661545975225,0.2078425715823285,-0.1513652822412217
2021-02-12 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SKL-USDT,0.020711193551729234,1.5362510337298811,,0.4516622086358427,-0.078443804034582,0.1523190240534011,-0.1584293868511661
2021-02-13 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,GRT-USDT,0.022638287294329373,1.5710291259876688,,0.4066737497217871,-0.157513619598687,0.2762617679790659,-0.2172450463726293
2021-02-13 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,0.015754107142469165,1.5957792871624181,,0.3516948947202636,-0.1317610513518635,0.2930317645102278,-0.2110462836252786
2021-02-14 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CVC-USDT,0.014885580874266502,1.6195333887989536,,0.5313576325926244,-0.0291949335320184,0.1604549191559331,-0.1273704595105662
2021-02-14 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DASH-USDT,-0.00218083798602986,1.6160014488650172,,0.386057798367527,-0.0750736198605881,0.1540496237240146,-0.1405562675300283
2021-02-15 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,CTK-USDT,-0.060270642335907176,1.5186040035261659,,0.2298261025417484,-0.1127378898248179,0.1573688415898813,-0.1460610268894754
2021-02-15 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,EGLD-USDT,0.029002494201481266,1.5626473073327798,,0.5319640525148558,-0.1437032721623459,0.4131922193093181,-0.1800194635628246
2021-02-16 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,AKRO-USDT,0.0028038822970939403,1.5670287864544117,,0.4341491178144565,-0.0755777638975641,0.1467527060782681,-0.1417801987474246
2021-02-16 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SKL-USDT,0.0021030157091175283,1.5703242726089648,,0.2452048101624928,-0.0105369280301796,0.1407025396516494,-0.1124950742384353
2021-02-17 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,TRB-USDT,0.009118089825385312,1.5846426303815961,,0.2105610631342441,-0.0664923190972365,0.1457492379932448,-0.1093888135578104
2021-02-17 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ATOM-USDT,0.0045619221796420195,1.5918716467439402,,0.1660829192799545,-0.0475071678878622,0.1339861475997134,-0.0883485154215998
2021-02-18 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,BLZ-USDT,0.0037639218740530556,1.5978633272558045,,0.2083480942755329,-0.0460203999678741,0.1231942215088282,-0.0885687395281422
2021-02-18 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,LUNA-USDT,0.006334791470338663,1.6079854582320716,,0.2318388946053211,-0.0764299870156495,0.1235915156316155,-0.1044952157432012
2021-02-19 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,MATIC-USDT,0.012119870882951744,1.6274740343675083,,0.1976259223612457,-0.0211779749060984,0.1389841320468863,-0.0897064221697206
2021-02-19 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SAND-USDT,0.013394196665167168,1.6492727416512798,,0.3543091655266758,-0.0824092127711429,0.1689415635854,-0.1062346032156858
2021-02-20 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,DODO-USDT,-0.10603023280864732,1.4743999688890386,,0.3846784410164692,-0.0430107526881718,0.3964669738863288,-0.2212499997234374
2021-02-20 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,REN-USDT,0.00972753998606879,1.4887422535418653,,0.3715338996634075,-0.135356375530751,0.2232742960944595,-0.1598695652947454
2021-02-21 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,MATIC-USDT,-0.05410691976027038,1.4081909958857515,,0.4270257273383024,-0.2656520411279649,0.3497223212920975,-0.2810942654427813
2021-02-21 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SUSHI-USDT,0.0019358311150692309,1.4109170158315474,,0.2771393621969919,-0.0183563287342531,0.1091499522445081,-0.082854602524206
2021-02-22 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,MATIC-USDT,0.006817085552352609,1.4205353578357411,,0.2854319157478612,-0.0637746284134112,0.1416738567730801,-0.1151825271454809
2021-02-22 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ICX-USDT,0.043224555107279405,1.481937366692351,,0.2277415280993475,-0.1338493949341042,0.180153718118177,-0.1518422560360668
2021-02-23 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,ALPHA-USDT,-0.10351362783047491,1.328536653648485,,0.4464831804281345,-0.0865407869035438,0.3069232103476471,-0.1431687433143399
2021-02-23 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,SAND-USDT,0.0011736019516874752,1.3300958268580954,,0.6336696340257172,-0.3072048258099499,0.5426761088333956,-0.3616350124395761
2021-02-24 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,KAVA-USDT,-0.00671324587861355,1.3211665665302792,,0.4964150208462571,0.0382674247748036,0.1939759805800434,-0.1648938899211399
2021-02-24 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,RUNE-USDT,0.017765599203568794,1.3446378822324112,,0.4976584452076178,0.0110606278653813,0.2408519036263464,-0.0633552674227358
2021-02-25 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,TOMO-USDT,0.007547572772456768,1.3547866345011625,,0.2898976356168464,-0.1569360483614381,0.2705999205403257,-0.2094428275921427
2021-02-25 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,IOST-USDT,0.0059866402890667025,1.3628972547503564,,0.3052971897537949,-0.1190730497806599,0.2043277487310636,-0.1695449786403354
2021-02-26 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.030945829945932424,1.405073241429639,,0.3881267070390745,-0.2137474351308708,0.3128680826165509,-0.2970859645365629
2021-02-26 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.030799097059326153,1.4483482285678924,,0.4593474972113517,-0.092931323283082,0.3050889414834452,-0.2903882240195273
2021-02-27 00:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.017202673033920313,1.4732636895832034,,0.3333333333333332,-0.0347743388979168,0.2364667732190205,-0.2128041342161175
2021-02-27 12:00:00,Dc_2False+ÕÇµø·ùTrue+Õñ·ùFalse+Sgcz_2True,FTM-USDT,0.016770320806989147,1.4979707942908023,,0.325674928731933,-0.0405020958925864,0.2103703137101169,-0.1571725402063457
