time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,dc_dn,dc,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_ÕÇµø·ù,rank_Õñ·ù,rank_sum,rank
2021-05-25 23:59:00,125.45,143.5,125.25,134.05,ICP-USDT,424042.38,56965623.0275,0.06795729764181013,0.14547628537265841,1,0,61.41,1,111,0,1.0,9.0,45.0,54.0,1.0
2021-05-26 11:59:00,6.837999999999999,7.751,6.535,7.114,ALICE-USDT,5257684.3,38133005.4042,0.040971612525607215,0.17782977478794973,1,0,3.735,1,110,1,0.990990990990991,14.0,36.0,50.0,1.0
2021-05-26 23:59:00,2.31855,2.43499,2.08829,2.20545,MATIC-USDT,1014474269.0,2272306120.51079,-0.048587624240751026,0.14953311336826886,0,1,0.7421399999999999,1,82,29,0.7387387387387387,1.0,23.0,24.0,1.0
2021-05-27 11:59:00,1.0044,1.018,0.8536,0.9457,MANA-USDT,36362711.0,33404965.0093,-0.05844285145360417,0.16367980884109917,0,1,0.3731,1,25,86,0.22522522522522523,6.0,14.0,20.0,1.0
2021-05-27 23:59:00,0.6006100000000001,0.63,0.49512,0.5019100000000001,SKL-USDT,201239369.0,113493194.83053,-0.16408240760788095,0.22457168545312262,0,1,0.20128,1,18,93,0.16216216216216217,1.0,2.0,3.0,1.0
2021-05-28 11:59:00,0.036195,0.03746,0.025625,0.026385,REEF-USDT,3744677661.0,118925482.80652,-0.27103191048487363,0.32697886448404484,0,1,0.012,1,0,111,0.0,1.0,2.0,3.0,1.0
2021-05-28 23:59:00,0.43688,0.49081,0.40471,0.43418,SKL-USDT,115502660.0,51981626.127,-0.0062029343770740875,0.19707928950741624,0,1,0.20128,1,102,9,0.918918918918919,6.0,7.0,13.0,1.0
2021-05-29 11:59:00,19.6857,20.5,16.2261,18.4737,HNT-USDT,4728713.0,84861646.0714,-0.06093308391451979,0.21710683389465454,0,1,7.85,1,37,74,0.3333333333333333,2.0,4.0,6.0,1.0
2021-05-29 23:59:00,1.6669999999999998,1.67,1.306,1.37,DODO-USDT,52472006.7,78237745.863,-0.1776710684273708,0.2183563287342531,0,1,0.863,1,7,104,0.06306306306306306,1.0,3.0,4.0,1.0
2021-05-30 11:59:00,16.1299,17.2289,14.6106,16.3703,HNT-USDT,2481681.0,39273576.0661,0.014312888415235037,0.16232586686836248,1,0,8.4099,1,108,3,0.972972972972973,7.0,42.0,49.0,1.0
2021-05-30 23:59:00,1.729,1.74,1.556,1.592,DODO-USDT,14681186.8,23901228.8198,-0.07923655292076348,0.10641989589358006,0,1,0.863,1,10,101,0.09009009009009009,2.0,13.0,15.0,1.0
2021-05-31 11:59:00,6.203,6.45,5.564,6.206,LUNA-USDT,16146372.0,97013389.942,0.00016116035455282507,0.14283411252619702,1,0,3.911,1,104,7,0.9369369369369369,8.0,33.0,41.0,1.0
2021-05-31 23:59:00,0.47321,0.48226,0.43748,0.4542199999999999,SKL-USDT,75882961.0,34779092.3423,-0.04035324938730667,0.09463029099131472,0,1,0.20128,1,102,9,0.918918918918919,1.0,23.0,24.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0.167124542124542,0,1,1.0002,1,25,86,0.22522522522522523,1.0,1.0,2.0,1.0
2021-06-01 23:59:00,0.44514,0.4515,0.40715,0.41868,SKL-USDT,51671768.0,22267027.82389,-0.05878650270890007,0.09963157658264817,0,1,0.20128,1,49,62,0.44144144144144143,1.0,14.0,15.0,1.0
2021-06-02 11:59:00,0.62832,0.639,0.58339,0.5878899999999999,REN-USDT,53438059.0,32249843.75301,-0.06431640935858673,0.0885058568882099,0,1,0.28562,1,84,27,0.7567567567567568,1.0,32.0,33.0,1.0
2021-06-02 23:59:00,0.42957,0.44145,0.39205,0.42375,DOGE-USDT,8787701108.0,3666517188.798766,-0.013410630718725947,0.11499871964988244,0,1,0.2791,1,87,24,0.7837837837837838,10.0,16.0,26.0,1.0
2021-06-03 11:59:00,2.458,2.658,2.354,2.47,KNC-USDT,24282998.0,60749143.609,0.004065040650406582,0.12367778681855159,1,0,1.418,1,105,6,0.9459459459459459,8.0,31.0,39.0,1.0
2021-06-03 23:59:00,0.41166,0.42105,0.3771,0.40083,DOGE-USDT,6309498204.0,2525061542.082087,-0.026473659922764847,0.10676286255647861,0,1,0.2791,1,88,23,0.7927927927927928,5.0,10.0,15.0,1.0
2021-06-04 11:59:00,7.684,7.697,6.02,6.282,LUNA-USDT,24668452.0,163374811.413,-0.18213774248144776,0.2182457053617908,0,1,5.091,1,0,111,0.0,1.0,2.0,3.0,1.0
2021-06-04 23:59:00,108.74,118.79,105.3,108.96,ICP-USDT,704463.22,78375833.1159,0.002207505518763808,0.12405738458708855,1,0,101.8,1,106,5,0.954954954954955,6.0,10.0,16.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0.14466815809097702,0,1,1.477,1,19,92,0.17117117117117117,1.0,6.0,7.0,1.0
2021-06-05 23:59:00,1.2301,1.2423,1.1112,1.1624,SFP-USDT,14038009.0,16653006.1832,-0.05526657997399209,0.10657670108121291,0,1,0.8922,1,16,95,0.14414414414414414,2.0,4.0,6.0,1.0
2021-06-06 11:59:00,4.7536,4.9744,4.546,4.5499,KAVA-USDT,6845959.1,32375385.26482,-0.0427107660586169,0.09012117132278692,0,1,2.9387,1,90,21,0.8108108108108109,2.0,10.0,12.0,1.0
2021-06-06 23:59:00,0.02657,0.02763,0.02489,0.02584,STMX-USDT,1573249533.0,40824152.790980004,-0.027474595408355396,0.1031238238614979,0,1,0.02137,1,87,24,0.7837837837837838,1.0,3.0,4.0,1.0
2021-06-07 11:59:00,16.301,16.8,15.566,15.713,WAVES-USDT,4020668.0,64462574.248,-0.036189658345089915,0.07570087724679468,0,1,12.011,1,97,14,0.8738738738738738,1.0,14.0,15.0,1.0
2021-06-07 23:59:00,10.912,11.153,8.955,9.102,RUNE-USDT,4556326.0,45881419.253,-0.16571952337305218,0.20142961876832846,0,1,8.955,1,0,111,0.0,1.0,3.0,4.0,1.0
2021-06-08 11:59:00,2.881,2.8842,2.4641,2.5788,MTL-USDT,39755321.0,104358400.8883,-0.10411672746221978,0.14581742450538,0,1,1.9725,1,18,93,0.16216216216216217,1.0,3.0,4.0,1.0
2021-06-08 23:59:00,3.1297,3.14,2.6782,3.0202,BAKE-USDT,18719444.0,54818178.6281,-0.03600383019470155,0.14755407866568687,0,1,2.6782,1,47,64,0.42342342342342343,5.0,19.0,24.0,1.0
2021-06-09 11:59:00,2.6402,2.6471,2.36,2.4463,MTL-USDT,14907997.0,36419073.9749,-0.07358176172082109,0.10874176198772825,0,1,2.0162,1,96,15,0.8648648648648649,1.0,22.0,23.0,1.0
2021-06-09 23:59:00,81.75,89.08,80.01,81.56,ICP-USDT,911153.64,76121971.8434,-0.00256817903876716,0.11094801223241582,0,1,76.52,1,101,10,0.9099099099099099,9.0,10.0,19.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0.1344857177884026,0,1,72.7,1,21,90,0.1891891891891892,2.0,1.0,3.0,1.0
2021-06-10 23:59:00,75.93,76.02,65.6,66.54,ICP-USDT,2225015.84,155149090.4169,-0.12355110642781875,0.13723166074015541,0,1,65.6,1,6,105,0.05405405405405406,1.0,4.0,5.0,1.0
2021-06-11 11:59:00,15.279000000000002,18.0,13.519,14.418,GTC-USDT,2571145.4,40922497.087,-0.05635185548792476,0.29327835591334506,0,1,13.519,1,51,61,0.45535714285714285,2.0,3.0,5.0,1.0
2021-06-11 23:59:00,14.419,15.488,11.728,11.956,GTC-USDT,2187637.5,29814618.4237,-0.17075877375502846,0.2607670434842915,0,1,11.728,1,2,110,0.017857142857142856,1.0,1.0,2.0,1.0
2021-06-12 11:59:00,8.853,9.236,7.52,7.895,UNFI-USDT,3572104.9,29548605.7425,-0.10750621749943479,0.19383259911894285,0,1,7.456,1,15,97,0.13392857142857142,2.0,1.0,3.0,1.0
2021-06-12 23:59:00,7.366,7.881,6.988,7.07,RUNE-USDT,5112952.0,38052045.854,-0.03966313501765817,0.12123269074124353,0,1,6.59,1,56,56,0.5,4.0,7.0,11.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0.12073888988042135,0,1,9.915,1,49,63,0.4375,1.0,1.0,2.0,1.0
2021-06-13 23:59:00,10.333,10.9,9.525,10.459,GTC-USDT,2941149.2,29740299.0886,0.012193941740056058,0.13306880867124746,1,0,9.525,1,112,0,1.0,2.0,27.0,29.0,1.0
2021-06-14 11:59:00,433.96,438.55,400.18,406.76,KSM-USDT,180052.5,74992406.94500001,-0.06261378563362763,0.08841828739976036,0,1,342.71,1,35,77,0.3125,1.0,8.0,9.0,1.0
2021-06-14 23:59:00,10.679,11.215,9.971,10.395,GTC-USDT,1303550.8,13709730.5326,-0.0270497940846125,0.116490308081281,0,1,9.525,1,103,9,0.9196428571428571,3.0,9.0,12.0,1.0
2021-06-15 11:59:00,66.7,68.89,62.34,62.68,ICP-USDT,1246565.23,81566155.718,-0.060692342274838995,0.09820089955022485,0,1,52.72,1,47,65,0.41964285714285715,1.0,9.0,10.0,1.0
2021-06-15 23:59:00,4.3242,4.5998,4.0662,4.0761,RLC-USDT,36906317.6,158131379.12746,-0.057352975185587574,0.12339854770824657,0,1,3.018,1,41,71,0.36607142857142855,3.0,6.0,9.0,1.0
2021-06-16 11:59:00,10.708,11.19,9.377,9.512,GTC-USDT,1232292.8,12595645.5446,-0.11086184333520288,0.1693126634292117,0,1,9.377,1,6,107,0.05309734513274336,1.0,4.0,5.0,1.0
2021-06-16 23:59:00,9.945,10.06,9.157,9.258,UNFI-USDT,1715460.7,16475316.9913,-0.06898632341110233,0.09079939668174966,0,1,7.456,1,35,78,0.30973451327433627,1.0,10.0,11.0,1.0
2021-06-17 11:59:00,0.20282,0.2117,0.1961,0.19837,BLZ-USDT,134340068.0,27331038.67923,-0.021844181459566125,0.07691549156887882,0,1,0.15589,1,103,10,0.911504424778761,4.0,20.0,24.0,1.0
2021-06-17 23:59:00,0.3417699999999999,0.3638099999999999,0.296,0.29783,NKN-USDT,228262154.0,76132294.83313,-0.1287189538659569,0.19840828627439488,0,1,0.24954,1,17,96,0.1504424778761062,1.0,1.0,2.0,1.0
2021-06-18 11:59:00,9.51,9.51,8.503,8.613999999999999,UNFI-USDT,809830.2,7185493.2813,-0.09393078784053865,0.10588853838065192,0,1,7.456,1,14,99,0.12389380530973451,1.0,4.0,5.0,1.0
2021-06-18 23:59:00,21.672,21.756,18.713,19.675,BAL-USDT,599616.2,11863224.997,-0.09206275957544996,0.1404115909929863,0,1,18.713,1,1,112,0.008849557522123894,2.0,2.0,4.0,1.0
2021-06-19 11:59:00,0.23394,0.24352,0.2236,0.22995,CVC-USDT,18713632.0,4363278.24053,-0.01709767044240229,0.08515003847140289,0,1,0.2222199999999999,1,69,44,0.6106194690265486,9.0,9.0,18.0,1.0
2021-06-19 23:59:00,53.64,54.93,48.31,48.63,ICP-USDT,2444175.16,126670923.3307,-0.09340044742729303,0.12341536167039519,0,1,46.3,1,1,112,0.008849557522123894,1.0,2.0,3.0,1.0
2021-06-20 11:59:00,7.983,8.11,7.017,7.037999999999999,GTC-USDT,1041940.1,7889508.8892,-0.1182660987221249,0.1369159463860703,0,1,7.017,1,3,110,0.02654867256637168,1.0,3.0,4.0,1.0
2021-06-20 23:59:00,7.039,7.667000000000001,6.697,7.433,GTC-USDT,2063406.1,14725632.4768,0.056123898834896435,0.13780366529336563,1,0,6.697,1,113,0,1.0,17.0,14.0,31.0,1.0
2021-06-21 11:59:00,2.8403,2.8646,2.1414,2.2957,BAKE-USDT,19147652.0,47217904.8934,-0.19188256829062245,0.25462099074041467,0,1,2.1414,1,0,113,0.0,1.0,2.0,3.0,1.0
2021-06-21 23:59:00,0.23412,0.23699,0.165,0.17835,DOGE-USDT,11770557469.0,2391428596.343948,-0.23804844704575512,0.3074918845036733,0,1,0.165,1,1,112,0.008849557522123894,1.0,1.0,2.0,1.0
2021-06-22 11:59:00,0.3119,0.33,0.2357,0.2408,KEEP-USDT,32195149.0,8577937.8833,-0.22795767874318695,0.3023404937479962,0,1,0.2357,1,3,111,0.02631578947368421,1.0,1.0,2.0,1.0
2021-06-22 23:59:00,1.8681,2.0458,1.5663,1.8355,BAKE-USDT,34175054.0,61505564.3538,-0.017398286937901575,0.25667790803490165,0,1,1.5663,1,102,12,0.8947368421052632,6.0,11.0,17.0,1.0
2021-06-23 11:59:00,34.52,40.89,32.78,37.57,ICP-USDT,2746443.7,104280873.3369,0.08835457705677863,0.23493626882966392,1,0,31.72,1,114,0,1.0,43.0,13.0,56.0,1.0
2021-06-23 23:59:00,6.125,6.677,5.276,5.594,RUNE-USDT,18521787.0,107718102.519,-0.08654474199869355,0.228734693877551,0,1,4.47,1,47,67,0.41228070175438597,1.0,1.0,2.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0.20030174296263953,0,1,1.5663,1,82,32,0.7192982456140351,1.0,1.0,2.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,2698120.72,94581402.4692,-0.048378229796591676,0.11214953271028032,0,1,31.72,1,90,24,0.7894736842105263,1.0,5.0,6.0,1.0
2021-06-25 11:59:00,2.2419,2.3379,1.9123,1.9252,BAKE-USDT,22985423.0,48688784.2866,-0.14080421296916135,0.18983897586868273,0,1,1.5663,1,5,109,0.043859649122807015,1.0,2.0,3.0,1.0
2021-06-25 23:59:00,6.547000000000001,6.774,5.843,5.901,UNFI-USDT,2148977.8,13740911.2537,-0.09949641385624908,0.14220253551244844,0,1,5.31,1,1,113,0.008771929824561403,2.0,2.0,4.0,1.0
2021-06-26 11:59:00,3.775,3.902,3.393,3.616,ALICE-USDT,5993574.2,21760202.2019,-0.04237288135593209,0.1348344370860928,0,1,3.156,1,65,49,0.5701754385964912,1.0,5.0,6.0,1.0
2021-06-26 23:59:00,5.451,5.533,5.009,5.409,RUNE-USDT,13647709.0,71821855.546,-0.007158590308370183,0.09612915061456614,0,1,4.47,1,98,16,0.8596491228070176,9.0,7.0,16.0,1.0
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,16140426.0,29769934.1718,-0.0423742519812389,0.11995249406175781,0,1,1.5663,1,43,71,0.37719298245614036,2.0,3.0,5.0,1.0
2021-06-27 23:59:00,0.06505,0.06829,0.06177,0.06747,ONE-USDT,642088495.0,41420719.48596,0.03720215219062273,0.1002305918524213,1,0,0.04705,1,114,0,1.0,15.0,28.0,43.0,1.0
2021-06-28 11:59:00,0.23988,0.26381,0.22654,0.2276,SKL-USDT,137592017.0,33436346.24645,-0.05083614829642602,0.1553693513423378,0,1,0.17603,1,39,75,0.34210526315789475,3.0,2.0,5.0,1.0
2021-06-28 23:59:00,0.27935,0.299,0.273,0.27917,LRC-USDT,182666307.0,51786035.13478,-0.001037715594360611,0.093073205655987,0,1,0.17387,1,108,6,0.9473684210526315,6.0,26.0,32.0,1.0
2021-06-29 11:59:00,0.0163099999999999,0.01832,0.01615,0.0168,STMX-USDT,1763695499.0,30710497.56456,0.029411764705888466,0.1330472103004299,1,0,0.01055,1,113,1,0.9912280701754386,8.0,12.0,20.0,1.0
2021-06-29 23:59:00,11.988,12.85,11.502,11.642,ATOM-USDT,4979840.04,60230279.93832,-0.028700150175204553,0.1124457791124457,0,1,7.81,1,52,62,0.45614035087719296,15.0,7.0,22.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,7954107.95,394106785.037,-0.10846707249584953,0.15010141987829617,0,1,28.27,1,18,96,0.15789473684210525,1.0,4.0,5.0,1.0
2021-06-30 23:59:00,58.456,59.0,51.7,57.5,ETC-USDT,24681481.13,1370809641.27968,-0.01635418092240326,0.12488025181332962,0,1,32.16,1,107,7,0.9385964912280702,2.0,13.0,15.0,1.0
2021-07-01 11:59:00,6.567,6.581,5.72,5.969,LUNA-USDT,10264296.0,62587399.127,-0.09106136744327697,0.13111009593421663,0,1,4.516,1,7,107,0.06140350877192982,1.0,7.0,8.0,1.0
2021-07-01 23:59:00,207.07,210.0,194.4,198.4,KSM-USDT,395021.9,79931377.265,-0.04210119737350326,0.0753368426136089,0,1,156.3,1,29,85,0.2543859649122807,6.0,10.0,16.0,1.0
2021-07-02 11:59:00,45.64,47.4,41.38,42.0,ICP-USDT,4613939.76,199815607.0865,-0.07975460122699385,0.13190184049079745,0,1,28.27,1,9,105,0.07894736842105263,3.0,3.0,6.0,1.0
2021-07-02 23:59:00,0.8493,0.8836,0.8134,0.8525,STORJ-USDT,34712080.0,29526899.4712,0.0038860103626943143,0.08265630519251152,1,0,0.5521,1,111,3,0.9736842105263158,4.0,14.0,18.0,1.0
2021-07-03 11:59:00,0.025164,0.025263,0.0232,0.023989,IOST-USDT,1651774811.0,39521955.898669,-0.04669368939755203,0.08198219678906384,0,1,0.016794,1,103,11,0.9035087719298246,1.0,15.0,16.0,1.0
2021-07-03 23:59:00,0.2684,0.2749,0.2567,0.2633,KEEP-USDT,15624592.0,4159723.4237,-0.01900149031296594,0.06780923994038746,0,1,0.2233,1,72,42,0.631578947368421,3.0,8.0,11.0,1.0
2021-07-04 11:59:00,0.0214199999999999,0.02257,0.0205,0.02107,STMX-USDT,774885614.0,16419504.92173,-0.01588042970574499,0.09663865546218527,0,1,0.0124599999999999,1,105,9,0.9210526315789473,5.0,22.0,27.0,1.0
2021-07-04 23:59:00,0.29143,0.30194,0.27398,0.2759,SAND-USDT,121134601.0,34665474.48436,-0.05338639950593571,0.0959407061730089,0,1,0.1701099999999999,1,58,56,0.5087719298245614,3.0,10.0,13.0,1.0
2021-07-05 11:59:00,8.751,8.888,7.769,7.809,AXS-USDT,20897523.0,171578785.499,-0.10774680073126153,0.12787110044566333,0,1,3.242,1,5,109,0.043859649122807015,1.0,5.0,6.0,1.0
2021-07-05 23:59:00,5.811,5.978,5.322,5.815,UNFI-USDT,2486426.8,14414844.851499999,-0.0006874033339060448,0.1128893477886766,0,1,5.322,1,103,11,0.9035087719298246,10.0,15.0,25.0,1.0
2021-07-06 11:59:00,13.534,14.045,12.921,13.079,ATOM-USDT,3542807.62,47577419.40362,-0.033476204552172595,0.0830500960543816,0,1,8.759,1,104,10,0.9122807017543859,2.0,48.0,50.0,1.0
2021-07-06 23:59:00,12.345,12.7,11.109000000000002,11.174,SNX-USDT,14788417.0,177623874.7118,-0.09492953183217223,0.128878088294856,0,1,5.8020000000000005,1,68,46,0.5964912280701754,1.0,9.0,10.0,1.0
2021-07-07 11:59:00,0.04221,0.04555,0.0399,0.04067,LINA-USDT,1408033077.0,59089393.11283,-0.036484245439469265,0.13385453683961152,0,1,0.02133,1,101,13,0.8859649122807017,2.0,15.0,17.0,1.0
2021-07-07 23:59:00,0.3528,0.3612,0.3119,0.3164,KEEP-USDT,104781204.0,34899617.5213,-0.10317460317460314,0.13973922902494335,0,1,0.2404,1,21,93,0.18421052631578946,2.0,7.0,9.0,1.0
2021-07-08 11:59:00,0.91,0.9279,0.73,0.7783,ALPHA-USDT,170217815.0,137380717.8532,-0.14491320588881562,0.21747252747252743,0,1,0.3881,1,7,107,0.06140350877192982,1.0,4.0,5.0,1.0
2021-07-08 23:59:00,6.135,6.627999999999999,5.406000000000001,5.495,ALICE-USDT,22604529.9,135926689.0017,-0.10417345940658629,0.1991850040749794,0,1,3.63,1,20,94,0.17543859649122806,3.0,3.0,6.0,1.0
2021-07-09 11:59:00,0.4262,0.437,0.37,0.37465,SAND-USDT,652056030.0,254480125.41623,-0.12126187404714439,0.15720319099014549,0,1,0.2119199999999999,1,15,99,0.13157894736842105,2.0,4.0,6.0,1.0
2021-07-09 23:59:00,0.8601,0.9042,0.825,0.8356,ZRX-USDT,86248425.7,74723852.22162,-0.02837209302325583,0.09208231600976637,0,1,0.6535,1,112,2,0.9824561403508771,1.0,29.0,30.0,1.0
2021-07-10 11:59:00,2.0766,2.1977,1.9458,1.9988,BAKE-USDT,28014817.0,57194054.97,-0.037604121527276324,0.12130405470480604,0,1,1.6652,1,23,91,0.20175438596491227,7.0,5.0,12.0,1.0
2021-07-10 23:59:00,6.863,6.891,6.027,6.3020000000000005,ALICE-USDT,15475065.9,100398245.4347,-0.08214389746577333,0.1258924668512312,0,1,3.777,1,43,71,0.37719298245614036,2.0,6.0,8.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,361850438.0,66527946.3204,-0.052854122621564525,0.09978880675818373,0,1,0.1297,1,93,21,0.8157894736842105,1.0,10.0,11.0,1.0
2021-07-11 23:59:00,2.727,2.76,2.525,2.589,LIT-USDT,6082334.0,16108637.714,-0.05025678650036702,0.08617528419508613,0,1,2.111,1,75,39,0.6578947368421053,1.0,5.0,6.0,1.0
2021-07-12 11:59:00,0.48983,0.4911899999999999,0.43073,0.43283,SAND-USDT,231487487.0,105677139.52763,-0.11636690280301332,0.12343057795561706,0,1,0.22266,1,13,101,0.11403508771929824,1.0,3.0,4.0,1.0
2021-07-12 23:59:00,0.22763,0.231,0.20785,0.21368,NKN-USDT,51669379.0,11373978.16113,-0.06165466362199146,0.10170012739972764,0,1,0.20127,1,17,97,0.14912280701754385,1.0,3.0,4.0,1.0
2021-07-13 11:59:00,0.02355,0.02489,0.02135,0.02167,AKRO-USDT,2023255641.0,46851810.4577,-0.08061094611794273,0.15031847133757953,0,1,0.0167,1,21,93,0.18421052631578946,2.0,3.0,5.0,1.0
2021-07-13 23:59:00,13.602,13.604,11.806,12.088,ATOM-USDT,4126500.32,51776949.25171,-0.111633717939296,0.13218644317012204,0,1,11.4,1,19,95,0.16666666666666666,1.0,5.0,6.0,1.0
2021-07-14 11:59:00,1.31,1.392,1.099,1.202,DODO-USDT,78380308.0,96684637.4502,-0.08174178762414075,0.22366412213740453,0,1,0.831,1,19,95,0.16666666666666666,3.0,1.0,4.0,1.0
2021-07-14 23:59:00,7.158,7.353,6.749,6.931,LUNA-USDT,10848048.0,76080670.883,-0.03157747659633925,0.08438111204246997,0,1,5.592,1,104,10,0.9122807017543859,2.0,24.0,26.0,1.0
2021-07-15 11:59:00,0.2965,0.3032,0.2719,0.2733,KEEP-USDT,53071975.0,15255442.4787,-0.07855697909642612,0.10556492411467133,0,1,0.2507,1,20,94,0.17543859649122806,1.0,19.0,20.0,1.0
2021-07-15 23:59:00,0.3145,0.3369,0.2466,0.2527,CHR-USDT,1210628236.0,352003706.8153,-0.1965023847376789,0.28712241653418114,0,1,0.1406,1,39,75,0.34210526315789475,1.0,1.0,2.0,1.0
2021-07-16 11:59:00,0.2904,0.2904,0.195,0.1973,TLM-USDT,192361633.0,41339858.7025,-0.3205922865013774,0.32851239669421484,0,1,0.195,1,5,110,0.043478260869565216,1.0,1.0,2.0,1.0
2021-07-16 23:59:00,0.1973,0.219,0.1711,0.1796,TLM-USDT,353724308.0,68734947.6307,-0.08971109984794723,0.2427774961986822,0,1,0.1711,1,54,61,0.46956521739130436,1.0,1.0,2.0,1.0
2021-07-17 11:59:00,20.96,21.191,18.394,18.953,AXS-USDT,74905985.0,1461860166.736,-0.09562437371761234,0.13344465648854964,0,1,11.225,1,41,74,0.3565217391304348,1.0,7.0,8.0,1.0
2021-07-17 23:59:00,18.954,19.099,17.349,18.535,AXS-USDT,54880626.0,1000866895.977,-0.0220545560069646,0.09232879603249973,0,1,11.225,1,87,28,0.7565217391304347,6.0,10.0,16.0,1.0
2021-07-18 11:59:00,0.1578,0.1627,0.1419,0.1479,XEM-USDT,568258990.0,84518194.5956,-0.06333122229259025,0.1318124207858049,0,1,0.1071,1,107,8,0.9304347826086956,2.0,9.0,11.0,1.0
2021-07-18 23:59:00,6.406000000000001,6.525,5.683,5.814,GTC-USDT,5954898.3,36231294.5018,-0.09127852453891838,0.13143927567905095,0,1,4.82,1,12,103,0.10434782608695652,1.0,4.0,5.0,1.0
2021-07-19 11:59:00,18.588,18.999,16.202,16.595,AXS-USDT,49687656.0,834798300.453,-0.10760378576037866,0.15047342371422406,0,1,11.845,1,9,106,0.0782608695652174,1.0,2.0,3.0,1.0
2021-07-19 23:59:00,0.2572,0.2588,0.2226,0.227,CHR-USDT,805844741.0,191088887.0578,-0.11741835147744939,0.14074650077760492,0,1,0.1538,1,5,110,0.043478260869565216,1.0,3.0,4.0,1.0
2021-07-20 11:59:00,0.1608,0.1633,0.1287,0.1334,TLM-USDT,602571199.0,84373688.2812,-0.1698817672682017,0.2151741293532338,0,1,0.1287,1,2,113,0.017391304347826087,1.0,2.0,3.0,1.0
2021-07-20 23:59:00,0.018424,0.01919,0.017724,0.01795,IOST-USDT,4588896200.0,84929633.220308,-0.02604449267498632,0.07957012592270943,0,1,0.016111,1,100,15,0.8695652173913043,2.0,19.0,21.0,1.0
2021-07-21 11:59:00,7.55,8.39,7.144,8.075,SNX-USDT,5784187.6,44711763.0478,0.06967810306000799,0.16503311258278153,1,0,7.144,1,115,0,1.0,37.0,11.0,48.0,1.0
2021-07-21 23:59:00,141.14,151.61,135.05,138.96,DASH-USDT,676224.159,96530659.93671,-0.015445656794671803,0.11733031033016865,0,1,109.42,1,101,14,0.8782608695652174,3.0,9.0,12.0,1.0
2021-07-22 11:59:00,0.7447,0.7625,0.7081,0.7208,SFP-USDT,14348086.0,10403519.2188,-0.03196347031963476,0.0730495501544246,0,1,0.6089,1,63,52,0.5478260869565217,1.0,34.0,35.0,1.0
2021-07-22 23:59:00,4.585,4.813,3.4,3.483,RUNE-USDT,56058612.0,223772686.454,-0.24001745581496836,0.3081788440567066,0,1,3.02,1,100,15,0.8695652173913043,1.0,1.0,2.0,1.0
2021-07-23 11:59:00,7.23,7.492999999999999,6.573,6.789,UNFI-USDT,6603423.9,46760261.9805,-0.06112570875397594,0.12724757952973706,0,1,4.873,1,46,69,0.4,1.0,10.0,11.0,1.0
2021-07-23 23:59:00,3.805,3.984,3.45,3.833,RUNE-USDT,53051505.0,195495459.956,0.007358738501971107,0.1403416557161629,1,0,3.02,1,114,1,0.991304347826087,6.0,11.0,17.0,1.0
2021-07-24 11:59:00,2.9249,2.9376,2.7485,2.7624,TOMO-USDT,8495379.0,24019144.638100002,-0.0555251641137855,0.06465178296693913,0,1,2.1033,1,94,21,0.8173913043478261,1.0,38.0,39.0,1.0
2021-07-24 23:59:00,44.968,49.789,39.25,42.066,AXS-USDT,78360854.0,3460988121.924,-0.06432670492459625,0.23436666073652376,0,1,14.111,1,64,51,0.5565217391304348,3.0,3.0,6.0,1.0
2021-07-25 11:59:00,42.067,43.48,37.555,40.543,AXS-USDT,53917725.0,2186991240.065,-0.036205011172918855,0.14084674447904527,0,1,14.111,1,38,77,0.33043478260869563,5.0,11.0,16.0,1.0
2021-07-25 23:59:00,11.796,12.557,10.751,11.588,ALICE-USDT,58355765.5,672818307.3807,-0.017633095964733836,0.1531027466937946,0,1,4.013,1,96,19,0.8347826086956521,4.0,6.0,10.0,1.0
2021-07-26 11:59:00,0.3688,0.3697,0.2954,0.324,TLM-USDT,988883067.0,321041120.466,-0.12171320140959607,0.20146420824295003,0,1,0.1287,1,108,7,0.9391304347826087,1.0,12.0,13.0,1.0
2021-07-26 23:59:00,0.3242,0.326,0.2625,0.2744,TLM-USDT,979032020.0,285735087.3512,-0.15308641975308657,0.1958667489204195,0,1,0.1287,1,3,112,0.02608695652173913,1.0,1.0,2.0,1.0
