time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Erbear_2,上涨数量,下跌数量,上涨比例,rank_Erbear_2,rank_sum,rank
2021-03-29 23:59:00,0.0917299999999999,0.09383,0.085,0.08724,CELR-USDT,115663551.0,10327976.6688,-0.049155313351498586,0,1,-0.05813695152504781,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,27.415,30.484,26.563,30.328000000000003,UNFI-USDT,785642.4,22457515.5625,0.10661898854265495,1,0,-0.0698663518033679,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,125.586,153.613,125.2,149.858,FIL-USDT,8227072.6,1177181336.5193,0.1931749418771298,1,0,-0.06328657736398229,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,16.107,16.645,13.121,15.085,ALICE-USDT,3384709.4,50516629.3241,-0.06240288395798377,0,1,-0.16494175289998234,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,0.08242,0.10314,0.0812,0.09902,BTS-USDT,452391970.0,41885464.62264,0.20126167657406424,1,0,-0.09129314809749937,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,0.4906,0.6,0.4826399999999999,0.58557,BLZ-USDT,131230803.0,74206045.32163,0.19357929066449264,1,0,-0.09413726037104142,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,0.43577,0.44153,0.40664,0.42306,COTI-USDT,68079432.0,29122611.88374,-0.030079325049291672,0,1,-0.08906649217213772,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,464.471,466.856,420.0,456.007,KSM-USDT,221180.5,97423965.7471,-0.017802064307130272,0,1,-0.12447855986958921,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,198.295,198.891,160.565,172.388,FIL-USDT,9334057.4,1646429926.6348,-0.13061809085774234,0,1,-0.11536312496122439,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,5.1398,5.8726,5.08,5.5751,MTL-USDT,5815393.0,31662390.1571,0.08629827364483056,1,0,-0.08504797879411942,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,3.6317,4.4735,3.5616,4.4689,SXP-USDT,76695206.8,316391970.15874,0.2312036807449651,1,0,-0.08289210665393267,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,5.89002,9.5,5.65,8.32203,AXS-USDT,39924012.0,323390928.85319,0.4122968833527081,1,0,-0.14414638236387084,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,6.128,6.1603,5.5718,5.6179,MTL-USDT,3111639.0,18440468.4563,-0.08324086161879907,0,1,-0.07582578716224406,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,0.019372,0.019968,0.013257,0.01794,DENT-USDT,10597516009.0,186377939.469241,-0.07401672344379051,0,1,-0.27873677337081304,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,0.0248229999999999,0.026086,0.018823,0.022815,HOT-USDT,14222076715.0,329336707.251529,-0.08037405780160434,0,1,-0.24962205170552257,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,0.06043,0.06596,0.057,0.0622299999999999,STMX-USDT,667590603.0,41615452.99858,0.03046862063255351,1,0,-0.18801990480673722,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,0.0623299999999999,0.07958,0.06232,0.07499,STMX-USDT,700942946.0,50369118.61235,0.20504579784669952,1,0,-0.13198317609981555,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,1.18,1.4,1.07123,1.28335,NKN-USDT,46727158.0,59012744.73755,0.08758474576271191,1,0,-0.16528616382681144,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,1.28336,1.484,1.06982,1.2929700000000002,NKN-USDT,134800193.0,174680276.43013,0.007496006545369749,1,0,-0.168462587461136,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.1522833400432126,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,1.07794,1.19095,0.98336,1.02558,NKN-USDT,70229620.0,75871441.52382,-0.04711555435802617,0,1,-0.14700976270832206,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,1.02558,1.06434,0.939,0.95059,NKN-USDT,39007579.0,38817931.8585,-0.07311960061623657,0,1,-0.13489895883654837,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,0.95028,1.05,0.9224,0.95244,NKN-USDT,55036475.0,53523564.60739,0.0019461597534162767,1,0,-0.11400967991262642,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,0.95413,0.98,0.85,0.8795799999999999,NKN-USDT,47479988.0,43316202.7147,-0.07649825710805935,0,1,-0.13902829006792516,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,0.88085,0.90923,0.85264,0.87208,NKN-USDT,43276180.0,37912941.26558,-0.008526796880329202,0,1,-0.10141006221272647,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.0130099999999999,0.013268,0.011195,0.012086,DENT-USDT,7306311213.0,89450154.600376,-0.07037920159986977,0,1,-0.14776197720137865,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,24.231,27.952,24.025,27.84,UNFI-USDT,695218.1,18050412.6226,0.14879920772468425,1,0,-0.08342054781262039,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.85296,0.85811,0.7315,0.7516,NKN-USDT,59192892.0,46198260.18762,-0.11672072580266069,0,1,-0.13467283148873463,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,15.7148,15.76,13.4302,15.3307,HNT-USDT,2017638.0,29956070.4651,-0.024268075356415397,0,1,-0.15328099298080847,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,0.78893,0.94054,0.75461,0.89815,NKN-USDT,86669618.0,74120357.20068,0.13988552282563171,1,0,-0.11241961120146195,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,0.128877,0.191163,0.12838,0.181654,DOGE-USDT,19503190754.0,3216550828.410759,0.4092301963491929,1,0,-0.06401959326760995,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,1.7599,1.8177,1.41,1.5907,XRP-USDT,2238293786.6,3664125836.00735,-0.09614182624012724,0,1,-0.163240627470502,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,0.172613,0.246062,0.159,0.2351059999999999,VET-USDT,3641574163.0,747844137.187094,0.36203320703998476,1,0,-0.16861489347673222,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.071811,0.0875,0.070506,0.082495,IOST-USDT,2167150806.0,174624089.58924899,0.14887542650233287,1,0,-0.07431504761929628,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.27219,0.335,0.234656,0.2827159999999999,DOGE-USDT,15578050712.0,4348936058.7240925,0.03888525505816953,1,0,-0.11758950342331098,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,3.62,4.2989,3.4136,3.8926,MTL-USDT,3290676.0,12612728.4071,0.07583881488032729,1,0,-0.11858612773247884,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,0.05367,0.0575899999999999,0.04238,0.055,CELR-USDT,918075301.0,44678865.46536,0.02592799850774119,1,0,-0.26773181734229007,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.22925890996782952,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,3.7234,5.6,3.6156,5.0568,MTL-USDT,24538715.0,114823503.7849,0.35665611418146703,1,0,-0.14720529036378613,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,0.12684,0.1748,0.1228799999999999,0.15324,DGB-USDT,494282502.0,77315787.39023,0.20794576698723,1,0,-0.09416158142115412,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,0.305983,0.309534,0.25763,0.264142,DOGE-USDT,7040915968.0,1959770655.600447,-0.13674289094492187,0,1,-0.15606831855177467,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,0.260779,0.269667,0.161,0.2420139999999999,DOGE-USDT,18636123737.0,4017698773.010279,-0.07245188143401404,0,1,-0.4131160774289571,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,0.03763,0.04049,0.034,0.0402,STMX-USDT,547115581.0,20449517.29291,0.06971793507184665,1,0,-0.20477178701706975,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,58.174,67.878,57.739,64.624,TRB-USDT,629507.6,40330837.1279,0.11047340836841646,1,0,-0.12151344818073906,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,0.012726,0.0129909999999999,0.010506,0.011745,HOT-USDT,6108469404.0,71927662.423397,-0.07744874715261951,0,1,-0.15994637238244974,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,70.245,92.0,68.54899999999999,88.338,TRB-USDT,971021.6,79717356.1432,0.25773107807961715,1,0,-0.06679790891093534,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,0.59975,0.84865,0.5624399999999999,0.8289,MATIC-USDT,1087956960.0,756135166.97056,0.3811547113221696,1,0,-0.07983289433269607,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.272541,0.34567,0.255153,0.319948,DOGE-USDT,10889427290.0,3337511921.672579,0.17400477750828358,1,0,-0.11234457581369038,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,10.191,13.615,10.016,13.024,ALICE-USDT,10638463.3,126713895.0073,0.27786499215070637,1,0,-0.07746419218080401,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,2.2741,2.6538,2.1864,2.565,SFP-USDT,14941963.0,35782854.128299996,0.12762122477689353,1,0,-0.08399186689383936,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,9.4413,9.5201,8.5195,9.231,SRM-USDT,6865180.0,61628031.3211,-0.02259540044894326,0,1,-0.098098533808547,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,0.582329,0.77472,0.563334,0.7229899999999999,FTM-USDT,342526782.0,231245729.962836,0.24154902125774247,1,0,-0.08328485880589605,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,12.838,18.587,12.813,17.686,ALICE-USDT,22141259.6,355159964.27030003,0.3777362312066683,1,0,-0.10598390668632876,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.3563,0.4372,0.348,0.4256,CHR-USDT,162388299.0,63664647.1651,0.1941638608305274,1,0,-0.06416536776975083,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,9.4591,10.5985,9.1992,10.5698,SRM-USDT,10651930.0,107437087.9496,0.11756309540172771,1,0,-0.06508917988046173,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,0.01117,0.011218,0.009934,0.01084,DENT-USDT,7907848800.0,84461889.31118,-0.029195772881954296,0,1,-0.10665922345419833,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.10883,0.12474,0.10519,0.1247099999999999,LINA-USDT,437003777.0,51271430.170380004,0.14644236072807404,1,0,-0.07339657874066317,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.016066,0.016141,0.014,0.015322,HOT-USDT,4025919414.0,61997301.944452,-0.04589326857214027,0,1,-0.10832466536547516,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,0.0109129999999999,0.01096,0.008902,0.010109,DENT-USDT,8430005796.0,84828100.518603,-0.07307903906106739,0,1,-0.17124240725410506,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,0.6598189999999999,0.678,0.527432,0.654868,DOGE-USDT,10843317624.0,6653672539.749387,-0.007503572949551174,0,1,-0.0779955138320249,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,14.607,16.112000000000002,13.624,15.786,ALICE-USDT,7303632.8,108271240.0625,0.08093672966310606,1,0,-0.11067450276336745,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,0.3708,0.3719,0.3318,0.3463,CHR-USDT,80484661.0,28383206.1875,-0.06582141893714588,0,1,-0.09095394645831448,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,0.5817899999999999,0.64875,0.518629,0.627201,DOGE-USDT,6095856222.0,3591796518.044892,0.07808914504160569,1,0,-0.13435005910164122,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,115.441,115.689,100.529,104.806,TRB-USDT,391183.2,42246444.8263,-0.09218789248932435,0,1,-0.10306250967703144,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,2.924,3.45,2.875,3.419,CTK-USDT,14881381.0,48769460.01527,0.16928864569083446,1,0,-0.08327243520660178,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,107.706,126.476,103.61,123.272,TRB-USDT,654551.0,76167171.7415,0.14419373103019395,1,0,-0.09783282870040809,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,0.637878,0.703155,0.455,0.4628239999999999,DOGE-USDT,17100080941.0,9281626333.001463,-0.27440562510288413,0,1,-0.22675644201027778,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,0.4628239999999999,0.59245,0.423,0.5709609999999999,DOGE-USDT,13917549777.0,7082129216.654211,0.23364605119872794,1,0,-0.2739534234883585,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,0.570871,0.5722550000000001,0.491987,0.508414,DOGE-USDT,5125792803.0,2718451078.436132,-0.10954688674007496,0,1,-0.1181071574605649,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,0.034835,0.037709,0.027675,0.032879,1000SHIB-USDT,20165402010.0,662494856.904323,-0.05625879043600568,0,1,-0.19045013296504396,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,0.030487,0.031556,0.025051,0.028414,1000SHIB-USDT,32624532360.0,926545042.891598,-0.06821013969961309,0,1,-0.20324807004094758,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,0.0181729999999999,0.022692,0.01445,0.016374,1000SHIB-USDT,56849877572.0,1027664906.795488,-0.09938947252626362,0,1,-0.38437745513694255,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.016372,0.022807,0.016077,0.02069,1000SHIB-USDT,55186318613.0,1025152065.491121,0.2635886160986931,1,0,-0.286886028335662,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,0.020501,0.020697,0.0181729999999999,0.018415,1000SHIB-USDT,21154240051.0,409966702.769521,-0.10175113409101988,0,1,-0.12267130195184368,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,0.018415,0.0189419999999999,0.017015,0.0177289999999999,1000SHIB-USDT,20368148662.0,364059970.348724,-0.03725224002172689,0,1,-0.1371270442476738,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,0.017748,0.017843,0.01394,0.01619,1000SHIB-USDT,41694076955.0,669408799.507805,-0.08860616978158065,0,1,-0.18838958164400343,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0,1,-0.19172290935416367,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,11.061,11.898,9.913,10.606,UNFI-USDT,1346734.3,14529521.5421,-0.0419150858175249,0,1,-0.20346032953386914,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,10.608,11.182,9.786,10.084,UNFI-USDT,810129.0,8456498.8883,-0.04921742409956631,0,1,-0.1605802730817867,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,10.355,10.709,8.332,9.843,RUNE-USDT,7735724.0,71718188.847,-0.04953650057937431,0,1,-0.2930956365450716,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,1.38029,1.43459,1.12014,1.19288,MATIC-USDT,435880997.0,550350738.16086,-0.13547517411817567,0,1,-0.23659997362688992,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,8.564,9.248,6.295,9.003,SUSHI-USDT,49735284.0,384842232.615,0.05126109294722103,1,0,-0.40398539783133713,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,16.564,17.44,15.002,17.439,WAVES-USDT,2942501.4,47113152.7506,0.05269829771821821,1,0,-0.09857863633693134,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.7758,2.3215,1.576,2.1399,BEL-USDT,31455835.0,63474707.4808,0.20313729899921285,1,0,-0.13401813366695023,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,7.165,7.236,6.412,6.714,LUNA-USDT,12843822.0,88024852.972,-0.06268323328214431,0,1,-0.07066933452941736,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,4.183,5.989,4.176,5.675,AXS-USDT,23915734.0,129469804.109,0.35668180731532395,1,0,-0.1274037087879944,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,13.857,13.935,12.659,13.118,WAVES-USDT,2108264.2,27824259.3516,-0.05264678269661294,0,1,-0.058517901451669074,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,1.635,2.1,1.571,2.044,KNC-USDT,35677256.0,66808061.667,0.24862553451435554,1,0,-0.11740747037220617,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,0.21213,0.23228,0.20315,0.22798,BLZ-USDT,49188855.0,10939375.76741,0.07522520398056876,1,0,-0.06871472435759828,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,104.41,113.05,103.8,108.04,ICP-USDT,510519.81,55133057.4653,0.034965034965035,1,0,-0.04362702331072279,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,0.41166,0.42105,0.3771,0.40083,DOGE-USDT,6309498204.0,2525061542.082087,-0.026473659922764847,0,1,-0.049350380825325696,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,0.37525,0.39735,0.36216,0.36754,SKL-USDT,38357590.0,14665492.70973,-0.02088550269060685,0,1,-0.06751858559079137,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,1.5813,1.5963,1.4378,1.5265,MATIC-USDT,343485002.0,529383980.61462003,-0.03447185325743196,0,1,-0.11356440926711256,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,10.6,11.182,10.518,10.856,RUNE-USDT,2334574.0,25476881.573,0.02366808109382368,1,0,-0.05868221342382672,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.1,2.42,2.054,2.408,KNC-USDT,20294494.0,45827224.405,0.1466666666666665,1,0,-0.07674572789769592,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,2.454,3.21,2.4529,3.0618,MTL-USDT,80351650.0,236176853.289,0.24849127385418357,1,0,-0.057126140599676085,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,3.2611,3.3932,2.8786,3.133,BAKE-USDT,18284899.0,56628171.8217,-0.04051695096928298,0,1,-0.1692354928766045,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,3.1297,3.14,2.6782,3.0202,BAKE-USDT,18719444.0,54818178.6281,-0.03600383019470155,0,1,-0.19251893510273518,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,9.083,9.377,8.228,9.29,RUNE-USDT,5140708.0,44904433.989,0.022902444395507482,1,0,-0.13588544135146743,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0,1,-0.12038311770919856,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,9.923,10.063,8.572000000000001,9.281,SNX-USDT,5648146.3,51192830.3002,-0.06469817595485228,0,1,-0.15049999852853174,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,58.43,61.11,52.72,56.87,ICP-USDT,2607860.85,146961371.6192,-0.026365348399246646,0,1,-0.18388594041045855,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,11.379,11.957,10.858,11.219,GTC-USDT,1266310.9,14434806.984100001,-0.01371428571428579,0,1,-0.11800330326256021,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,-0.14903435043880686,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,10.461,12.083,10.235,10.684,GTC-USDT,1721115.5,19116279.7538,0.02151257290371933,1,0,-0.07492654642340954,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,10.399,11.099,10.306,10.453,GTC-USDT,1157991.9,12345352.2063,0.005579605579605573,1,0,-0.03787093205615097,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,8.912,10.848,8.662,10.684,UNFI-USDT,4838235.5,46954915.367,0.19896756817416672,1,0,-0.08011046571189813,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,9.51,9.792,8.942,9.188,GTC-USDT,1311937.8,12250250.5037,-0.034062237174095844,0,1,-0.09996404865439382,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,9.292,9.38,8.225,8.437000000000001,GTC-USDT,1350091.1,11816799.3781,-0.09221002797503763,0,1,-0.11495309332831848,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,347.35,347.62,322.92,331.77,KSM-USDT,169498.8,56758170.325,-0.04466136834830681,0,1,-0.09248363700023764,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,48.46,54.73,46.3,53.64,ICP-USDT,1680826.57,83128223.867,0.1066639158242213,1,0,-0.1286013356403843,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,22.015,28.256,20.098,26.956,SOL-USDT,28371953.0,696289808.195,0.2252727272727273,1,0,-0.2769219198697565,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,2.3149,2.3955,2.0224,2.146,NEAR-USDT,7167595.0,15473385.4551,-0.07320233210969562,0,1,-0.1049891204929193,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,5.594,5.955,5.237,5.939,RUNE-USDT,11901535.0,66664507.328,0.06167322130854491,1,0,-0.11254675848006945,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,2698120.72,94581402.4692,-0.048378229796591676,0,1,-0.09372464245761614,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,1.9127,1.956,1.7122,1.8398,BAKE-USDT,20372795.0,37364516.1829,-0.03826450601150022,0,1,-0.1441982974338167,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,170.58,173.63,156.3,172.94,KSM-USDT,454921.7,75027851.255,0.01389458873189886,1,0,-0.1351830163158455,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,30.31,34.3,29.43,34.11,ICP-USDT,3353093.48,105959722.2367,0.1253711646321347,1,0,-0.09610478357983833,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,1.936,1.9617,1.7833,1.8057,BAKE-USDT,17938621.0,33639640.0435,-0.06826625386996898,0,1,-0.04846091642403854,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,59.486,66.398,58.74,64.611,FIL-USDT,3304197.9,204795226.122,0.08582616294702894,1,0,-0.010815128500166511,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,0.2865,0.292,0.2637,0.2718,KEEP-USDT,18562014.0,5098980.6047,-0.049982523593149364,0,1,-0.05413910676018745,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,7.266,7.3,6.681,7.032,GTC-USDT,2093613.9,14457560.6617,-0.03300330033003307,0,1,-0.0951219751887551,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,117.73,118.66,114.42,116.16,ZEC-USDT,97444.235,11401354.61154,-0.013419398675046712,0,1,-0.02871583948486218,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,7.642,7.785,7.162999999999999,7.244,GTC-USDT,781763.4,5828252.7075,-0.05220463168912726,0,1,-0.023026650665326144,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,0.2727,0.328,0.2697,0.325,KEEP-USDT,140651489.0,41215246.25,0.19134897360703818,1,0,-0.05253452045154348,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,0.30942,0.42681,0.30796,0.41188,SAND-USDT,549033591.0,212936865.37925,0.3315660157765423,1,0,-0.0739886087445791,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,477.73,482.5,434.2,441.32,COMP-USDT,166865.703,76536193.05247,-0.07578898871227824,0,1,-0.05800581973484279,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,42.26,42.62,39.11,40.22,ICP-USDT,2542269.13,103579435.5732,-0.048047337278106506,0,1,-0.09747109643023798,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,40.24,40.46,37.15,39.19,ICP-USDT,2206856.06,86262650.8182,-0.025609149676777743,0,1,-0.11447529795007477,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.03351,0.03638,0.0325,0.03584,LINA-USDT,1032743426.0,35720315.09786,0.06921241050119309,1,0,-0.06254125142082478,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,39.46,40.26,37.57,38.63,ICP-USDT,1463943.47,57055164.3697,-0.021281986318723023,0,1,-0.06285876326349518,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,38.63,41.45,37.71,40.15,ICP-USDT,1785185.33,70901383.6545,0.039347657261195934,1,0,-0.05983558288358921,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,14.292,14.443,13.839,14.3,WAVES-USDT,2197871.0,31041267.4842,0.0005597537083683601,1,0,-0.04273693174185546,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,0.48983,0.4911899999999999,0.43073,0.43283,SAND-USDT,231487487.0,105677139.52763,-0.11636690280301332,0,1,-0.07020837321636263,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,38.85,39.39,35.83,37.24,ICP-USDT,1941982.52,73232873.7165,-0.04144144144144146,0,1,-0.07702219269831821,17,97,0.14912280701754385,1.0,1.0,1.0
2021-07-13 11:59:00,0.41717,0.46393,0.40764,0.44378,SAND-USDT,377282435.0,165930233.00556,0.06292064860721913,1,0,-0.08723175217424166,21,93,0.18421052631578946,1.0,1.0,1.0
