time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Pac_2,上涨数量,下跌数量,上涨比例,rank_Pac_2,rank_sum,rank
2021-03-31 11:59:00,12.9152,13.6026,11.5254,12.1888,THETA-USDT,17039951.6,215874448.95018,-0.05616341827924509,0,1,0.5084705173697834,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,0.0723,0.09795,0.07115,0.09328,TRX-USDT,18892029060.0,1627104431.81687,0.29017980636237906,1,0,0.5359425873833916,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,0.0538279999999999,0.07045,0.053716,0.066511,DOGE-USDT,10734716051.0,682751878.4183201,0.2359423198424202,1,0,0.7553561766839507,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,4.791,6.002999999999999,4.773,5.606,EOS-USDT,143228207.6,780735850.8233,0.17035490605427972,1,0,0.43541342850951925,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,0.53375,0.66555,0.5162899999999999,0.65528,CVC-USDT,109875366.0,67126293.97151,0.2288420065635255,1,0,0.4788016358630096,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,0.018322,0.024578,0.018309,0.024317,HOT-USDT,16002241531.0,346434406.055241,0.3269125832151043,1,0,0.48377411570227813,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,3.02177,3.84,2.99047,3.75375,CTK-USDT,28572779.0,102536729.80047,0.24223551097535556,1,0,0.528943122901115,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,0.45933,0.5495899999999999,0.4551199999999999,0.48778,CHZ-USDT,696800400.0,351773529.73876,0.06175311812977524,1,0,0.3320036658512582,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,5.89002,9.5,5.65,8.32203,AXS-USDT,39924012.0,323390928.85319,0.4122968833527081,1,0,0.5915983989472278,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,5.231,6.48,5.136,6.126,XTZ-USDT,57538379.6,342919240.4369,0.17087155963302747,1,0,0.48580674471585183,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,0.053461,0.062999,0.051841,0.057454,IOST-USDT,1905120555.0,108891956.18263601,0.07468996090608093,1,0,0.423548566171817,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,1.20592,1.3461,1.19092,1.25529,ADA-USDT,1274249926.0,1621051118.06291,0.04098285884879793,1,0,0.5689948847908641,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,2.1183,2.87759,2.05137,2.84018,ENJ-USDT,167615599.0,430217864.24087,0.34102326811211015,1,0,0.4069435050942143,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,1.6617,1.9189,1.6438,1.895,IOTA-USDT,30131418.2,54149469.84795,0.14039838719383768,1,0,0.19708755198944683,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,13.7344,18.7,13.6362,17.8458,WAVES-USDT,12600824.3,207063051.28264,0.299435686460116,1,0,0.5077109122755801,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,1.3067,1.6485,1.3028,1.5485,BAT-USDT,145593743.6,219654216.92097,0.18495561677379868,1,0,0.569191488352234,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,16.1707,19.6,15.4268,19.1687,HNT-USDT,4422090.0,78464934.7332,0.1853970452732412,1,0,0.45907286141486425,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,3.55256,4.31886,3.4976,3.78879,KNC-USDT,32310212.0,126208791.74642,0.06658277664704548,1,0,0.41431491363485073,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,0.06382,0.080221,0.063541,0.074909,DOGE-USDT,8603653186.0,621335133.17165,0.17430631760464022,1,0,0.6212726696449244,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,299.3,331.32,294.46,329.81,XMR-USDT,236235.023,74954681.11847,0.10204831757276045,1,0,0.3792366241585725,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,29.9876,34.39,29.6157,33.7069,UNI-USDT,9026017.0,292509393.0989,0.12401293850873674,1,0,0.5587037774313905,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,2330.83,2737.37,2305.94,2698.71,MKR-USDT,44868.036,114540254.08238,0.1577129815921443,1,0,0.45214178656324644,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.35795,0.41118,0.35795,0.41036,MATIC-USDT,225702583.0,86962396.75778,0.14635304634466606,1,0,0.4906755079008467,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,0.077784,0.096607,0.075826,0.094752,DOGE-USDT,12139904142.0,1075949815.485885,0.21836183618361837,1,0,0.3584449156175218,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.19263,0.251,0.19053,0.2194699999999999,RVN-USDT,638057307.0,140548078.64465,0.13963028351853723,1,0,0.6470941415481912,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,55.571000000000005,66.859,55.431,65.5,BAL-USDT,1015821.8,62417362.926,0.17886325186278396,1,0,0.5047892481340994,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,17.6179,23.2582,17.5354,23.2066,BAND-USDT,11189729.0,227917416.7584,0.31732930678231663,1,0,0.42579117659251087,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,1.0918,1.2815,1.0905,1.2424,MANA-USDT,69865480.0,84917122.8948,0.13762475963739562,1,0,0.427048509983494,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,170.99900000000002,196.465,170.956,182.99400000000003,FIL-USDT,4971808.1,912780079.0685,0.07006525857834545,1,0,0.4789442809040614,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,0.172613,0.246062,0.159,0.2351059999999999,VET-USDT,3641574163.0,747844137.187094,0.36203320703998476,1,0,0.5910615561281243,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.455579,0.579203,0.442787,0.524576,FTM-USDT,291069701.0,148911541.443288,0.15166137937847846,1,0,0.37652166431602696,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.64361,0.7855800000000001,0.63557,0.75273,LRC-USDT,120998795.0,88503283.3672,0.1691440287032291,1,0,0.4135297192629461,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,0.322945,0.437976,0.308473,0.400642,DOGE-USDT,11865556837.0,4515739186.432563,0.24074263328223466,1,0,0.16919910565247376,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,0.01578,0.017876,0.013655,0.016923,HOT-USDT,5631462365.0,87418871.157716,0.07345385347288302,1,0,0.2635868326822042,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,0.1346667799312673,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.60563,0.781,0.5911,0.73636,NKN-USDT,127877372.0,92483900.99628,0.21609882578322415,1,0,0.40480503815536606,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,0.12684,0.1748,0.1228799999999999,0.15324,DGB-USDT,494282502.0,77315787.39023,0.20794576698723,1,0,0.46657486379359336,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,31.929,39.071,31.529,37.65,ETC-USDT,11982550.82,419875657.50988,0.17910494503773755,1,0,0.32037662544497425,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,224.08,226.99,167.26,209.33,ZEC-USDT,688523.368,135501616.83989,-0.0655327887147894,0,1,0.29605946900608116,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,1.5116,2.185,1.4428,2.005,STORJ-USDT,57472384.0,106059672.1521,0.32816640169581324,1,0,0.26525344784918836,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,13.8318,16.5498,13.7261,15.5824,LUNA-USDT,9296325.0,143982315.0443,0.12628657337805005,1,0,0.27934409866673304,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,5.24,5.468999999999999,4.61,5.001,EOS-USDT,44628812.5,227459083.3771,-0.045428516892536686,0,1,0.40464669781541796,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,70.245,92.0,68.54899999999999,88.338,TRB-USDT,971021.6,79717356.1432,0.25773107807961715,1,0,0.30323831732709317,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,0.59975,0.84865,0.5624399999999999,0.8289,MATIC-USDT,1087956960.0,756135166.97056,0.3811547113221696,1,0,0.40172500280924384,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.272541,0.34567,0.255153,0.319948,DOGE-USDT,10889427290.0,3337511921.672579,0.17400477750828358,1,0,0.6128770656998295,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,10.191,13.615,10.016,13.024,ALICE-USDT,10638463.3,126713895.0073,0.27786499215070637,1,0,0.2804151679817537,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,0.301,0.3759,0.2904,0.3488,CHR-USDT,207575882.0,71269973.3615,0.15918909936856096,1,0,0.35395909488855604,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,19.1314,23.665,18.27,23.0034,WAVES-USDT,10944800.8,240493556.1529,0.2024589264151635,1,0,0.4770370589348767,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,286.97,318.27,282.42,316.79,DASH-USDT,181156.979,54414382.65257,0.10425962074735096,1,0,0.332992979863175,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,0.04908,0.0628,0.04903,0.0624,STMX-USDT,715831918.0,39571717.05863,0.2711346506416812,1,0,0.5846421826531234,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.6923600000000001,0.87344,0.6864600000000001,0.85416,NKN-USDT,93645632.0,74549607.60089,0.2334618550448384,1,0,0.4416734930484907,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,0.17498,0.1986,0.171,0.1844599999999999,RVN-USDT,312684906.0,58630586.56964,0.05417762029946216,1,0,0.3543682879731893,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,16.583,17.65,16.4,17.584,LUNA-USDT,4687974.0,79371188.5797,0.06036302237230906,1,0,0.42586854644202377,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,3.0538,3.4699,3.008,3.431,RLC-USDT,14056993.4,46316309.33911,0.12351823957037134,1,0,0.274021924448987,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.385961,0.4497899999999999,0.385961,0.441713,DOGE-USDT,5804467120.0,2425551975.180723,0.14437570274569556,1,0,0.3761619416552904,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,3.2953,3.7528,3.1412,3.6929,RLC-USDT,10544821.4,36731124.2084,0.12099687338736609,1,0,0.39416396068306336,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,0.3282,0.3905,0.3282,0.3715,XEM-USDT,303904544.0,111325638.0988,0.1315869631434663,1,0,0.28674394993045627,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,0.21203,0.25313,0.2075699999999999,0.2476699999999999,ZIL-USDT,462197021.0,106423579.02688,0.16803433314468919,1,0,0.4274874707814691,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,10.119,13.2323,9.9564,13.1492,OMG-USDT,17058225.4,190506000.08815,0.2995463664844886,1,0,0.4712806332462811,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,422.7,504.49,422.67,495.71,XMR-USDT,443416.024,210373653.08572,0.17222379871358307,1,0,0.41750887653825663,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,1.985,2.57,1.9543,2.2371,STORJ-USDT,91283894.0,209713104.677,0.12620821586790165,1,0,0.4475420868447706,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,0.77683,0.93999,0.77135,0.8991399999999999,FTM-USDT,303270593.0,263183145.293121,0.15798421059409895,1,0,0.28758665063560773,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,3543.75,3964.83,3529.2,3914.47,ETH-USDT,2288117.949,8624613651.14471,0.10461234567901223,1,0,0.3857627052729995,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,4.9283,7.976,4.92,7.2072,RLC-USDT,94581762.4,621824058.97737,0.4634502923976609,1,0,0.5340292703451606,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,7.205,12.0084,6.27,10.0193,RLC-USDT,94878170.6,769862991.94882,0.39017926517926504,1,0,0.33795795011273233,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,17.031,18.269,16.84,17.058,LUNA-USDT,4764860.0,83507371.1652,0.0015265382808831163,1,0,0.39190689275648416,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,0.038051,0.055937,0.036585,0.0518529999999999,REEF-USDT,9421890492.0,464150219.866894,0.3626162821253982,1,0,0.37883789329798034,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,302.51,364.16,301.54,357.55,ZEC-USDT,838003.319,283276723.45932,0.18190532857331765,1,0,0.29514065688586655,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,126.949,128.013,89.005,116.938,FIL-USDT,6057868.2,684797083.2014,-0.07976454664211396,0,1,0.3522070423616417,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.26411,0.41,0.24377,0.33552,HBAR-USDT,779553087.0,262855545.86206,0.2698508818408907,1,0,0.4466775065203341,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,41.32899999999999,48.184,40.605,48.063,DOT-USDT,25735721.4,1147480637.7345,0.16285202748475758,1,0,0.2645678066769783,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,5.7435,7.35,5.6271,6.6271,NEAR-USDT,18135212.0,122214885.85,0.15446658769423727,1,0,0.4693090723172457,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,11.004,12.702,9.5,12.557,ALICE-USDT,6654057.2,75102586.0056,0.14133793855662602,1,0,0.2546004250433871,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,0.05669,0.07689,0.05526,0.06801,CELR-USDT,2124384851.0,141473798.85342,0.19989414255469518,1,0,0.2969351283018713,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.347,0.504,0.32945,0.46068,CVC-USDT,135407075.0,58107448.3504,0.32887183777079065,1,0,0.1528767531748605,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,1.1905,1.4711,1.1855,1.2668,STORJ-USDT,60312738.0,80304013.6752,0.06364399664147768,1,0,0.08001394280163998,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,2.5899,2.9673,2.3124,2.5225,MTL-USDT,8822866.0,22760796.2956,-0.02891130274099163,0,1,-0.041387375409231986,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,0.29699,0.47583,0.28911,0.4405199999999999,SAND-USDT,544464490.0,208697422.98023,0.4843818445260637,1,0,0.3952787125052444,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,6.535,13.704,5.638999999999999,10.873,UNFI-USDT,8193121.5,80621473.6472,0.6640648913376186,1,0,0.5616419961642247,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,1.3978,2.0547,1.3554,1.9316,ENJ-USDT,169567813.0,299899882.81836003,0.38198468913214567,1,0,0.4487393023846842,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.7758,2.3215,1.576,2.1399,BEL-USDT,31455835.0,63474707.4808,0.20313729899921285,1,0,0.419950819382086,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,0.031684,0.036253,0.0303079999999999,0.036195,REEF-USDT,2294163259.0,76182544.144889,0.14237470016412068,1,0,0.15595347081045308,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,4.183,5.989,4.176,5.675,AXS-USDT,23915734.0,129469804.109,0.35668180731532395,1,0,0.3873963588812006,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,0.3698,0.41033,0.35814,0.38977,NKN-USDT,57402659.0,22038677.60202,0.053603287019516666,1,0,0.16419771731261146,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,1.635,2.1,1.571,2.044,KNC-USDT,35677256.0,66808061.667,0.24862553451435554,1,0,0.5212815947472726,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,1.0253,1.1969,1.0176,1.0911,ZRX-USDT,44563450.3,50450839.20576,0.06417633863259509,1,0,0.41015741130943084,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,0.9119,1.0697,0.911,1.019,ALGO-USDT,49935162.0,50365897.610530004,0.11720206117750243,1,0,0.39467160233273724,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,75.699,94.157,74.548,89.459,FIL-USDT,10966497.3,954471457.328,0.18175693527080572,1,0,0.37245580108093423,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,3.3703,4.0,3.3302,3.62,1INCH-USDT,36294895.0,137905977.6863,0.07357869450458199,1,0,0.21891263244389725,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,1.6782,1.7386,1.5517,1.6124,TOMO-USDT,6497067.0,10785441.5719,-0.03920867596234057,0,1,0.09807767187154837,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,2.2175,2.79,2.2077,2.4962,MTL-USDT,34739217.0,88790890.1671,0.1254283137962129,1,0,0.4729271948141627,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.1,2.42,2.054,2.408,KNC-USDT,20294494.0,45827224.405,0.1466666666666665,1,0,0.41945777965153397,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,2.454,3.21,2.4529,3.0618,MTL-USDT,80351650.0,236176853.289,0.24849127385418357,1,0,0.32141660841690434,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,0.29503,0.30029,0.26339,0.28334,SAND-USDT,68509405.0,19098835.26154,-0.039623089177371895,0,1,0.06991310207142698,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,12.906,14.511,11.34,13.921,HNT-USDT,4080841.0,54211334.547,0.07914728682170535,1,0,0.29161677277676046,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,0.9398,1.14,0.9073,1.0841,ALGO-USDT,86226457.3,91354920.51771,0.15403449010006387,1,0,0.29801713478037617,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,0.02222,0.0246599999999999,0.02194,0.02414,AKRO-USDT,712728152.0,16617977.69196,0.0864086408640865,1,0,0.12328395657160063,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,3.945,5.079,3.912,4.643,AXS-USDT,15669428.0,71612178.27,0.1772312373225151,1,0,0.5146274331318614,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,37292.6,37431.6,34590.9,35595.2,BTCBUSD,5533.166,197591505.6564,-0.04565903984642694,0,1,0.2637431768425631,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,1.5383,1.7901,1.5301,1.7292,BEL-USDT,27963664.0,48049500.7797,0.12504879635653876,1,0,0.17824382637070957,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,0.04817,0.04994,0.0458,0.0463,BTS-USDT,108805483.0,5130463.26751,-0.03902034039020341,0,1,0.1659054444463457,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,2.9992,3.6731,2.916,3.613,1INCH-USDT,51458691.0,173840678.8013,0.20453408901483594,1,0,0.37200355795895845,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,3.6639,4.5384,3.6275,4.3241,RLC-USDT,32346255.6,136532303.17801,0.17996507122196137,1,0,0.397334045812745,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,0.007114,0.009835,0.0070989999999999,0.009033,1000SHIB-USDT,81881374105.0,716229053.877734,0.2697497891481586,1,0,0.7128477405678388,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,1.776,2.105,1.761,2.074,KNC-USDT,27250343.0,54000076.686,0.1677927927927927,1,0,0.34823898713449597,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,1.6536,1.7754,1.619,1.6959,BEL-USDT,17705293.0,29606126.0071,0.025766648521139413,1,0,0.2559705827548555,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,3.0846,3.32,3.0011,3.2545,NEAR-USDT,5810537.0,18414151.5637,0.05511428108283356,1,0,0.293634477297954,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,0.007272,0.008482,0.00718,0.008175,1000SHIB-USDT,32132316815.0,244719392.031596,0.12417491749174925,1,0,0.28828411067765236,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,31235.8,33284.2,28803.0,32499.9,BTCBUSD,9985.734,310805681.9322,0.040183200829588595,1,0,0.24936323015518158,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,2.3149,2.3955,2.0224,2.146,NEAR-USDT,7167595.0,15473385.4551,-0.07320233210969562,0,1,0.04013177919803601,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,0.0579,0.06808,0.05769,0.06589,TRX-USDT,7101301004.0,457160848.93009,0.13760359116022114,1,0,0.22857549068342786,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,0.006866,0.007448,0.006775,0.007206,1000SHIB-USDT,12916066180.0,91153354.580834,0.049060998689765656,1,0,0.13852253367745715,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,0.16448,0.192,0.16241,0.17974,HBAR-USDT,329604727.0,59310452.42036,0.09257795878669994,1,0,0.24756155309543848,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,1.232,1.347,1.185,1.34,KNC-USDT,11383727.0,14647726.324000001,0.08766233766233777,1,0,0.10836325767137067,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,30.31,34.3,29.43,34.11,ICP-USDT,3353093.48,105959722.2367,0.1253711646321347,1,0,0.1614523034811408,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,0.01424,0.01577,0.0138199999999999,0.0152699999999999,STMX-USDT,799823531.0,11963982.4215,0.0723314606741503,1,0,0.24394670703218724,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,59.486,66.398,58.74,64.611,FIL-USDT,3304197.9,204795226.122,0.08582616294702894,1,0,0.29088414691759046,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,1.5755,1.808,1.5359,1.7626,MTL-USDT,20422704.0,35014136.4563,0.11960871498443737,1,0,0.34682195311872666,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,0.02402,0.02762,0.02339,0.02737,LINA-USDT,1250111047.0,32093562.96207,0.13899292550977949,1,0,0.19198743866402568,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,0.60483,0.68225,0.601,0.67573,GRT-USDT,115365225.0,75274673.38428,0.11714913948451744,1,0,0.22232197915670482,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,0.02851,0.03296,0.02813,0.0318699999999999,LINA-USDT,1509250689.0,47238404.6703,0.11746143057503144,1,0,0.27647308847631735,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,0.2727,0.328,0.2697,0.325,KEEP-USDT,140651489.0,41215246.25,0.19134897360703818,1,0,0.401594460483947,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,0.2424599999999999,0.27984,0.2382099999999999,0.2676699999999999,CHZ-USDT,620137320.0,163855368.67938,0.10370278739897754,1,0,0.48633663971530106,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,2.967,3.7323,2.9635,3.6688,RLC-USDT,29882797.3,100721814.98919,0.23703553847191317,1,0,0.5020383398089041,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,55.938,56.182,52.705,53.813,FIL-USDT,1103575.7,60346822.3737,-0.03795409038901609,0,1,0.26200437820257894,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.20694,0.2295,0.195,0.21728,DOGE-USDT,5487044668.0,1177672168.717707,0.04996617377017487,1,0,0.28176130069030036,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.7393,0.855,0.735,0.8196,ALPHA-USDT,109419652.0,87677753.0862,0.10756756756756758,1,0,0.2000597548662444,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,37.91,42.74,37.52,41.49,TRB-USDT,1216278.6,50000667.363,0.09414556962025311,1,0,0.30855147477335754,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,0.279,0.3342,0.279,0.3162,KEEP-USDT,154272816.0,49170908.4414,0.13130590339892656,1,0,0.31550705696830983,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,11.174,12.9,11.083,12.424,SNX-USDT,11351080.6,138707235.1448,0.11246418338108888,1,0,0.3000354690179212,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,1.6252,1.8925,1.5953,1.8755,MTL-USDT,23563362.0,42364137.8609,0.15458015267175562,1,0,0.4308623450392288,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,1.0226,1.0281,0.961,0.9937,MATIC-USDT,231811768.0,230008431.15601,-0.02845131012905744,0,1,0.32647432419443034,17,97,0.14912280701754385,1.0,1.0,1.0
2021-07-13 11:59:00,0.1676,0.1825099999999999,0.16487,0.17479,HBAR-USDT,154934735.0,27472001.15125,0.04308647132541621,1,0,0.37789090432350236,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-13 23:59:00,6.728,7.798999999999999,6.404,7.669,UNFI-USDT,5156233.7,36869570.4944,0.14003270402854162,1,0,0.38131164728715805,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-14 11:59:00,0.8888,1.0326,0.8886,0.9858,STORJ-USDT,79636675.0,76603273.4887,0.1092607179025542,1,0,0.3620075011427417,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-15 11:59:00,23.285,29.15,22.61,27.354,AXS-USDT,78877286.0,2120351939.765,0.17424339987121695,1,0,0.3376717883567881,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-15 23:59:00,5.564,5.664,4.65,4.902,RUNE-USDT,22955596.0,116724136.762,-0.11913746630727762,0,1,0.33696646957617804,39,75,0.34210526315789475,1.0,1.0,1.0
